Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSMUSG00000040055,Gjb6,0.09732362380307066,-4.07742692295156,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005096632383673191,1.6433224997323983,4.07742692295156,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005096632383673191
ENSMUSG00000034520,Gjc1,0.05415753401489055,-1.377814151432125,0.00000000000000001480037096173758,0.14074195219956417,1.377814151432125,0.000000000000000014800370961731273
ENSMUSG00000068615,Gjd2,0.019260549326062235,2.3774472959533375,0.000000000000000000000016219009832782907,0.0036618926282666474,-2.3774472959533375,0.000000000000000000000016219009832782907
ENSMUSG00000025059,Gk,0.14106821065581449,-0.33984107409012676,0.048040454727645725,0.17851726562799905,0.33984107409012676,0.048040454727681356
ENSMUSG00000030049,Gkn2,0.00028924853228185334,-0.653701402617326,0.44971812580592485,0.00043364517966315564,0.653701402617326,0.44971812580592485
ENSMUSG00000031266,Gla,0.04901911891200115,0.11771219848709613,0.5659886519726485,0.04514728148270854,-0.11771219848709613,0.5659886519725041
ENSMUSG00000045594,Glb1,0.14020046505896894,-0.2328752231485236,0.18691114859743363,0.16473698547425877,0.2328752231485236,0.18691114859735866
ENSMUSG00000024827,Gldc,0.016368064003243702,-3.1930051863467814,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000359882397402403,0.1498003181747501,3.1930051863467814,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000359882397402403
ENSMUSG00000046167,Gldn,0.014547499711822625,1.7803370585915737,0.0000000000000272476276953889,0.004191903403410504,-1.7803370585915737,0.0000000000000272476276953889
ENSMUSG00000003316,Glg1,1.0614740549962178,0.5403245639757298,0.002201883549015789,0.7298730201708312,-0.5403245639757298,0.0022018835490154112
ENSMUSG00000025407,Gli1,0.0017184765741451288,-4.4494927927082655,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000024899393221033913,0.03787167902391559,4.4494927927082655,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000024899393221033913
ENSMUSG00000048402,Gli2,0.002858456083726551,-4.059371588321102,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007142370048273055,0.04789370095390852,4.059371588321102,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007142370048273055
ENSMUSG00000021318,Gli3,0.017422970415095166,-2.933875555929961,0.000000000000000000000000000000000000000000000000000000000000000000000000000011280993900450511,0.13322543575206947,2.933875555929961,0.000000000000000000000000000000000000000000000000000000000000000000000000000011280993900450511
ENSMUSG00000052942,Glis3,0.05762851640227278,-1.2456305851144358,0.000000000000010228830764755593,0.13664641439163436,1.2456305851144358,0.000000000000010228830764755593
ENSMUSG00000001418,Glmp,0.10412947162146721,-1.2769470007163077,0.0000000000000005389503623287237,0.2523333117662162,1.2769470007163077,0.0000000000000005389503623287237
ENSMUSG00000024026,Glo1,0.07210795763591145,-1.109061783731161,0.00000000000548225617701358,0.15553407110585182,1.109061783731161,0.00000000000548225617701358
ENSMUSG00000024027,Glp1r,0.0037942601587560767,1.0962032472563799,0.00030207505902883115,0.0017345807186526225,-1.0962032472563799,0.00030207505902883115
ENSMUSG00000000263,Glra1,0.09483948934935592,1.923467052164873,0.00000000000000000000014930406369270558,0.024958689229501622,-1.923467052164873,0.00000000000000000000014930406369270558
ENSMUSG00000018589,Glra2,0.11154784574351945,2.810799656105937,0.000000000000000000000000000000000000000010356232821227524,0.015852140456575355,-2.810799656105937,0.000000000000000000000000000000000000000010356232821227524
ENSMUSG00000038257,Glra3,0.06462152503567524,2.9384945756604175,0.000000000000000000000000000000000000000013467521182128098,0.008383806806821008,-2.9384945756604175,0.000000000000000000000000000000000000000013467521182128098
ENSMUSG00000021794,Glud1,0.40698969954011366,-1.4278278662521846,0.00000000000000000003068839813169453,1.0950022614472084,1.4278278662521846,0.00000000000000000003068839813169453
ENSMUSG00000063683,Glyat,0.000680584781839655,0.5339256005584456,0.3373097471090493,0.00043364517966315564,-0.5339256005584456,0.3373097471090493
ENSMUSG00000000594,Gm2a,0.22576698675575954,-1.8693811694997104,0.0000000000000000000000000000000002596523011151992,0.8249376801125431,1.8693811694997104,0.0000000000000000000000000000000002596523011151992
ENSMUSG00000038372,Gmds,0.06436630574248536,-0.12676610375077146,0.5026506981165958,0.07025051910543122,0.12676610375077146,0.5026506981165958
ENSMUSG00000062014,Gmfb,0.532421474833162,0.21753492319689904,0.23779555420604906,0.457881126926552,-0.21753492319689904,0.23779555420600176
ENSMUSG00000068428,Gmnc,0.001633403476415172,-1.20556621516225,0.0006862137596544511,0.0037582582237473488,1.20556621516225,0.0006862137596544511
ENSMUSG00000006715,Gmnn,0.046211706686912574,0.3248999591247417,0.09480771575179801,0.036859840271368224,-0.3248999591247417,0.09480771575179801
ENSMUSG00000034781,Gna11,0.09905911499676179,-0.21634254419378784,0.2254946698060526,0.11506052100395729,0.21634254419378784,0.2254946698060526
ENSMUSG00000000149,Gna12,0.07343509796049877,-3.0827566573248024,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003104021100316187,0.6222808328166283,3.0827566573248024,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000031040211003156574
ENSMUSG00000020611,Gna13,0.04646692598010244,-2.455281243289525,0.00000000000000000000000000000000000000000000000000000000242058633607752,0.2548870000464548,2.455281243289525,0.00000000000000000000000000000000000000000000000000000000242058633607752
ENSMUSG00000024697,Gna14,0.004253654886497844,-0.05371671127851574,0.860032394611712,0.004384634594371907,0.05371671127851574,0.860032394611712
ENSMUSG00000057614,Gnai1,0.7028228895862657,-0.07530039554983581,0.6836447480049337,0.7404732356737084,0.07530039554983581,0.6836447480049337
ENSMUSG00000032562,Gnai2,0.30173726302861104,-2.588936231426759,0.000000000000000000000000000000000000000000000000000000000000000002585710988806318,1.8155278188564115,2.588936231426759,0.00000000000000000000000000000000000000000000000000000000000000000258571098880573
ENSMUSG00000000001,Gnai3,0.13349670495784832,-1.2880734975188117,0.00000000000000024477911692181314,0.3260048095112123,1.2880734975188117,0.00000000000000024477911692210537
ENSMUSG00000024524,Gnal,1.2952719421776853,2.2071421231300934,0.00000000000000000000000000000038115383553272646,0.280472065646581,-2.2071421231300934,0.00000000000000000000000000000038115383553272646
ENSMUSG00000031748,Gnao1,3.7888324951209054,-0.40484972730791013,0.015224415624617026,5.016359255545644,0.40484972730791013,0.015224415624617026
ENSMUSG00000024639,Gnaq,0.9094994732114229,0.7089835772157115,0.00005716411193151303,0.5563667655078287,-0.7089835772157115,0.00005716411193151303
ENSMUSG00000034837,Gnat1,0.00037432163001181024,1.0218636468847375,0.2237736825808981,0.00014454839322105187,-1.0218636468847375,0.2237736825808981
ENSMUSG00000009108,Gnat2,0.00032327777137383613,-0.8802099324260055,0.20437063093359348,0.0005781935728842075,0.8802099324260055,0.20437063093359348
ENSMUSG00000028777,Gnat3,0.00023820467364387923,0.8202297857150871,0.3299503805610533,0.00009636559548070125,-0.8202297857150871,0.3299503805610533
ENSMUSG00000040009,Gnaz,0.1455600702159562,2.2189477899936305,0.000000000000000000000000000013108199236673095,0.031222452935747203,-2.2189477899936305,0.000000000000000000000000000013108199236673095
ENSMUSG00000029064,Gnb1,1.335443458925771,0.5495081905370589,0.0018289951959737452,0.9124376408090198,-0.5495081905370589,0.0018289951959737452
ENSMUSG00000023439,Gnb3,0.0035730701046581886,-0.17291654324385064,0.5435800681386237,0.003999172212449102,0.17291654324385064,0.5435800681386237
ENSMUSG00000015812,Gnrh1,0.005189458961527369,-0.6621629813655217,0.06898734504153341,0.008191075615859605,0.6621629813655217,0.06898734504153341
ENSMUSG00000029255,Gnrhr,0.0006465555427476723,-1.464223603753613,0.0009327202298488907,0.001782763516392973,1.464223603753613,0.0009327202298488907
ENSMUSG00000002546,Golga2,0.11033980775575407,-0.37094092600531736,0.030445431991783293,0.1426692641091782,0.37094092600531736,0.030445431991778155
ENSMUSG00000029502,Golga3,0.08711485207547584,-0.3950214651690369,0.021375929730371432,0.11453051022881343,0.3950214651690369,0.02137592973036551
ENSMUSG00000021192,Golga5,0.06800743432532752,-0.9013174082922082,0.000000035363931738159984,0.12700985484356425,0.9013174082922082,0.000000035363931738159984
ENSMUSG00000019861,Gopc,0.40767028432195335,0.7389321580044634,0.00002988628197129882,0.2442386017458373,-0.7389321580044634,0.00002988628197129882
ENSMUSG00000032513,Gorasp1,0.07944125866023373,0.1271756912123072,0.5233237703839404,0.07270784179018909,-0.1271756912123072,0.5233237703838372
ENSMUSG00000010392,Gosr1,0.10062445999499299,-0.6676340269009877,0.00005091470257294837,0.15982234010474303,0.6676340269009877,0.0000509147025729614
ENSMUSG00000031672,Got2,0.6863697524852921,1.189775060776692,0.00000000003190419102643151,0.3008533890907493,-1.189775060776692,0.00000000003190419102643151
ENSMUSG00000000544,Gpa33,0.0018375789109670684,-3.5344138843156543,0.00000000000000000000000000000000000436043085043143,0.02144134499445603,3.5344138843156543,0.00000000000000000000000000000000000436043085043143
ENSMUSG00000024978,Gpam,0.07292465937411903,-3.064277222034148,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008047624456155701,0.6100905849883196,3.064277222034148,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008047624456155701
ENSMUSG00000046338,Gpat2,0.004627976516509653,1.591058831747577,0.00000016542350361231155,0.0014936667299508693,-1.591058831747577,0.00000016542350361231155
ENSMUSG00000064272,Gpbar1,0.00018716081500590512,-0.5016983091722764,0.6419868382434887,0.00024091398870175313,0.5016983091722764,0.6419868382434887
ENSMUSG00000055653,Gpc3,0.021336332910673182,-2.363677391646279,0.000000000000000000000000000000000000000000000002909154158218837,0.10985677884799942,2.363677391646279,0.000000000000000000000000000000000000000000000002909154158218837
ENSMUSG00000031119,Gpc4,0.20150413928317584,-0.30549902094082615,0.07709242808304935,0.24900869872213202,0.30549902094082615,0.07709242808304935
ENSMUSG00000058571,Gpc6,0.07025336410539838,-1.2048762521016352,0.00000000000005230502131738683,0.16194238320531845,1.2048762521016352,0.000000000000052305021317401694
ENSMUSG00000023019,Gpd1,0.11316423460038863,-0.7993053368226275,0.0000009364114023914313,0.196923094364813,0.7993053368226275,0.0000009364114023919103
ENSMUSG00000053647,Gper1,0.0030286022791864648,-4.764396853046483,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000023013662132528106,0.08272986372018203,4.764396853046483,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000023013662132528106
ENSMUSG00000047454,Gphn,0.3842241385875772,0.10852666112594966,0.5801219258497277,0.3563599720876332,-0.10852666112594966,0.5801219258497103
ENSMUSG00000036427,Gpi1,0.7952463029600908,0.25996481827296397,0.15315513766752106,0.6641035012552526,-0.25996481827296397,0.15315513766748154
ENSMUSG00000031517,Gpm6a,1.4342303400097969,0.9885939031193368,0.00000002463625472809339,0.7227901489029998,-0.9885939031193368,0.000000024636254728082884
ENSMUSG00000029816,Gpnmb,0.009987581673496938,-1.247469800713822,0.00000000007487621280030031,0.023705936488252508,1.247469800713822,0.00000000007487621280030031
ENSMUSG00000036357,Gpr101,0.05032924461704249,2.537342575691971,0.0000000000000000000000000000014651910445786259,0.008624720795522761,-2.537342575691971,0.0000000000000000000000000000014651910445786259
ENSMUSG00000000194,Gpr107,0.10270024357960393,-0.7793159236986384,0.0000018990903024427404,0.1762526741342026,0.7793159236986384,0.0000018990903024428518
ENSMUSG00000066197,Gpr139,0.003351880050560301,2.127658310907334,0.00000000595383243557132,0.0007227419661052593,-2.127658310907334,0.00000000595383243557132
ENSMUSG00000047462,Gpr141b,0.00037432163001181024,0.2145087248271338,0.7294934639790962,0.00028909678644210374,-0.2145087248271338,0.7294934639790962
ENSMUSG00000025333,Gpr143,0.00030626315182784476,-2.061125717786293,0.000016049425897185115,0.0013009355389894668,2.061125717786293,0.000016049425897185115
ENSMUSG00000043441,Gpr149,0.04017151674808563,2.3203906477508296,0.0000000000000000000000000026922375110360954,0.007998344424898204,-2.3203906477508296,0.0000000000000000000000000026922375110360954
ENSMUSG00000052229,Gpr17,0.09980775825678541,-2.7530255867055065,0.0000000000000000000000000000000000000000000000000000000000000000011384092125027945,0.6729209532417368,2.7530255867055065,0.0000000000000000000000000000000000000000000000000000000000000000011384092125027945
ENSMUSG00000051212,Gpr183,0.002501149073260732,-4.110827121024183,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002832865619377534,0.04346088356179626,4.110827121024183,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002832865619377534
ENSMUSG00000045281,Gpr20,0.0006635701622936636,-4.408588904780793,0.000000000000000000000000000000000000000000000000000000000015744901059527182,0.014406656524364837,4.408588904780793,0.000000000000000000000000000000000000000000000000000000000015744901059527182
ENSMUSG00000044067,Gpr22,0.3003590788453857,3.2029971496385516,0.000000000000000000000000000000000000000000000000000003838008182213771,0.03257157127247702,-3.2029971496385516,0.000000000000000000000000000000000000000000000000000003838008182213771
ENSMUSG00000040125,Gpr26,0.1640889909015408,2.8978168587061206,0.00000000000000000000000000000000000000000013642234198907836,0.021971355769599885,-2.8978168587061206,0.00000000000000000000000000000000000000000013642234198907836
ENSMUSG00000026271,Gpr35,0.0006295409232016808,-2.954210513869781,0.00000000000000000001438038570229674,0.004962828167256114,2.954210513869781,0.00000000000000000001438038570229674
ENSMUSG00000026424,Gpr37l1,0.3458221422722747,-3.6883555334136764,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006949863526892425,4.458498823307864,3.6883555334136764,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006949863526894006
ENSMUSG00000026343,Gpr39,0.0005784970645637067,-1.0728550103684018,0.10127776905121182,0.0012045699435087656,1.0728550103684018,0.10127776905121182
ENSMUSG00000044317,Gpr4,0.015891654655955944,-2.81775109730556,0.0000000000000000000000000000000000000000000000000000000000000000000021808732390276817,0.11212137034179591,2.81775109730556,0.0000000000000000000000000000000000000000000000000000000000000000000021808732390275576
ENSMUSG00000056380,Gpr50,0.003947391734669999,-0.5563754017925904,0.06501058074502855,0.005781935728842075,0.5563754017925904,0.06501058074502855
ENSMUSG00000046922,Gpr6,0.14248042407813177,3.120784229809882,0.00000000000000000000000000000000000000000000008420833788465047,0.01633396843397886,-3.120784229809882,0.00000000000000000000000000000000000000000000008420833788465047
ENSMUSG00000021886,Gpr65,0.00042536548864978435,-3.1935760138099436,0.000000000000000000024126909834633934,0.003999172212449102,3.1935760138099436,0.000000000000000000024126909834633934
ENSMUSG00000031932,Gpr83,0.19359234119428986,2.952797119485237,0.00000000000000000000000000000000000000000000011751880624284063,0.024958689229501622,-2.952797119485237,0.00000000000000000000000000000000000000000000011751880624284063
ENSMUSG00000063234,Gpr84,0.0008507309772995687,-2.9991979686430916,0.000000000000000000000000288696099092018,0.006890140076870139,2.9991979686430916,0.000000000000000000000000288696099092018
ENSMUSG00000068696,Gpr88,0.8831778567737743,2.49974766724356,0.0000000000000000000000000000000000002992566584015361,0.156112264678736,-2.49974766724356,0.0000000000000000000000000000000000002992566584015361
ENSMUSG00000008734,Gprc5b,0.2903544825523428,-2.890880462148332,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000001344409246196211,2.153771058993673,2.890880462148332,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000001344409246196211
ENSMUSG00000019905,Gprc6a,0.0002552192931898706,-1.0866608098934325,0.10725311208246874,0.0005300107751438569,1.0866608098934325,0.10725311208246874
ENSMUSG00000025156,Gps1,0.6456367532921887,0.5578735391285645,0.0015994219023561084,0.4385598250326714,-0.5578735391285645,0.0015994219023561084
ENSMUSG00000026930,Gpsm1,0.20354589362869482,-0.5312979882597033,0.001349923236292652,0.2941559802048406,0.5312979882597033,0.0013499232362929987
ENSMUSG00000027883,Gpsm2,0.0935123490247686,-1.0430538297966012,0.00000000007631804846369505,0.19268300816366216,1.0430538297966012,0.00000000007631804846369505
ENSMUSG00000031700,Gpt2,0.23029287555499325,-1.291035396171118,0.00000000000000015219703434239278,0.5635460023711409,1.291035396171118,0.00000000000000015219703434239278
ENSMUSG00000042808,Gpx2,0.0006975994013856463,-0.5016983091722746,0.3287849783712996,0.0009636559548070125,0.5016983091722746,0.3287849783712996
ENSMUSG00000004344,Gpx5,0.00013611695636793098,-0.3317733077299643,1,0.00014454839322105187,0.3317733077299643,1
ENSMUSG00000001248,Gramd1a,0.4514999442724271,0.5434163318406628,0.0021598248510577194,0.3097672066727142,-0.5434163318406628,0.002159824851057351
ENSMUSG00000040111,Gramd1b,0.9280964523751914,0.7364370145292071,0.000029317364907418834,0.5570413246761936,-0.7364370145292071,0.000029317364907418834
ENSMUSG00000020176,Grb10,0.3180032393145788,0.9251454613267911,0.00000021827046012787684,0.16743522214771842,-0.9251454613267911,0.00000021827046012787684
ENSMUSG00000059923,Grb2,0.2697838075212392,-0.009321973838490427,0.9586870364461149,0.27151006526687577,0.009321973838490427,0.9586870364461149
ENSMUSG00000019312,Grb7,0.011076517324440385,-0.2457272958610508,0.24688394674954675,0.01310572098537537,0.2457272958610508,0.24688394674954675
ENSMUSG00000036523,Greb1,0.003487997006928232,-1.466249473167986,0.00000000005545379837521758,0.009636559548070125,1.466249473167986,0.00000000005545379837521758
ENSMUSG00000074934,Grem1,0.017388941176003186,1.9577333094650218,0.00000000000020252953524455807,0.004432817392112257,-1.9577333094650218,0.00000000000020252953524455807
ENSMUSG00000022286,Grhl2,0.0006635701622936636,-1.4651724331471616,0.026165584592894184,0.0018309463141333237,1.4651724331471616,0.026165584592894184
ENSMUSG00000037188,Grhl3,0.008388207436173748,1.5640258730505607,0.000000001060586879439762,0.0027946022689403363,-1.5640258730505607,0.000000001060586879439762
ENSMUSG00000020524,Gria1,1.6720436774041183,1.7713299723551543,0.0000000000000000000008638959614583408,0.4897781390306641,-1.7713299723551543,0.0000000000000000000008638959614583408
ENSMUSG00000033981,Gria2,3.181631767383111,2.01977435398801,0.000000000000000000000000003475587512377096,0.7845604956061292,-2.01977435398801,0.000000000000000000000000003475587512377096
ENSMUSG00000001986,Gria3,0.6677217294628855,2.2873557961423847,0.00000000000000000000000000000000471778049242041,0.13674277998711507,-2.2873557961423847,0.000000000000000000000000000000004717780492419338
ENSMUSG00000025892,Gria4,0.7857351306338817,1.6568069240301986,0.00000000000000000018489877369754887,0.24915324711535308,-1.6568069240301986,0.00000000000000000018489877369754887
ENSMUSG00000041078,Grid1,0.36600148105382047,1.4849507252817429,0.0000000000000004444869803206954,0.13071993026957124,-1.4849507252817429,0.0000000000000004444869803206954
ENSMUSG00000071424,Grid2,0.11930651225649151,0.02737710500760704,0.9061880604385982,0.11703601571131167,-0.02737710500760704,0.9061880604385982
ENSMUSG00000036586,Grifin,0.0010719210313974567,-2.5891611504226155,0.000000000000000000025330594947036948,0.006504677694947334,2.5891611504226155,0.000000000000000000025330594947036948
ENSMUSG00000022935,Grik1,0.16660715459434755,1.5488225398725488,0.00000000000000009549842319734296,0.05690388413135409,-1.5488225398725488,0.00000000000000009549842319734296
ENSMUSG00000056073,Grik2,0.6445137884021532,1.0519577634554493,0.0000000036003501273716128,0.31082722822300185,-1.0519577634554493,0.0000000036003501273716128
ENSMUSG00000001985,Grik3,0.5387849425433628,2.153799313402609,0.000000000000000000000000000008678177354296717,0.12103518792376076,-2.153799313402609,0.000000000000000000000000000008678177354296717
ENSMUSG00000032017,Grik4,0.17802396430970774,1.2543270875362387,0.000000000006041118277607246,0.07458697090206276,-1.2543270875362387,0.000000000006041118277608791
ENSMUSG00000026959,Grin1,2.272863922812166,3.094975499088549,0.000000000000000000000000000000000000000000000000000006676630792141303,0.26596904352673545,-3.094975499088549,0.000000000000000000000000000000000000000000000000000006676630792137129
ENSMUSG00000059003,Grin2a,1.1789940322003802,3.2350035901983003,0.0000000000000000000000000000000000000000000000000000000018323454152979774,0.12517890852943092,-3.2350035901983003,0.0000000000000000000000000000000000000000000000000000000018323454152974564
ENSMUSG00000030209,Grin2b,0.944838838008447,2.7456058303421718,0.000000000000000000000000000000000000000000018423979218679585,0.14083831779504488,-2.7456058303421718,0.00000000000000000000000000000000000000000001842397921868482
ENSMUSG00000020734,Grin2c,0.06281797536380015,-2.247776429641325,0.000000000000000000000000000000000000000000000007157575610516897,0.2983960664059914,2.247776429641325,0.000000000000000000000000000000000000000000000007157575610516897
ENSMUSG00000002771,Grin2d,0.20010894048040456,1.6440220767134823,0.0000000000000000011934978180979136,0.06398675539918564,-1.6440220767134823,0.000000000000000001193497818097922
ENSMUSG00000024858,Grk2,1.0895311626275577,0.3956992677858955,0.026240037053351803,0.8281659275611465,-0.3956992677858955,0.026240037053345048
ENSMUSG00000042249,Grk3,0.2098753320998036,-0.8874963771458335,0.000000032997912344591645,0.3882569841917453,0.8874963771458335,0.000000032997912344591645
ENSMUSG00000003228,Grk5,0.02996274502049081,-0.7479873272201072,0.000012205616329097705,0.05030284084092605,0.7479873272201072,0.000012205616329097705
ENSMUSG00000019828,Grm1,0.4994811713921228,2.4563116302946146,0.0000000000000000000000000000000000007467641019174266,0.09096912213378198,-2.4563116302946146,0.0000000000000000000000000000000000007467641019174266
ENSMUSG00000023192,Grm2,0.25705687210083766,2.724997384956024,0.000000000000000000000000000000000000000007480618823489214,0.0388353349787226,-2.724997384956024,0.000000000000000000000000000000000000000007480618823489214
ENSMUSG00000003974,Grm3,0.18654828870224943,-1.3630101445667628,0.000000000000000002514172241882542,0.4798524826961519,1.3630101445667628,0.000000000000000002514172241882542
ENSMUSG00000063239,Grm4,0.11039085161439204,1.9453362833155534,0.000000000000000000000014756940337848054,0.028620581857768272,-1.9453362833155534,0.000000000000000000000014756940337848054
ENSMUSG00000000617,Grm6,0.0005614824450177154,-0.22159038997954106,0.7297727438202192,0.0006263763706245582,0.22159038997954106,0.7297727438202192
ENSMUSG00000024211,Grm8,0.23595874386380838,3.0170865066228654,0.0000000000000000000000000000000000000000000000006205342940817274,0.029102409835171778,-3.0170865066228654,0.0000000000000000000000000000000000000000000000006205342940817274
ENSMUSG00000034708,Grn,0.2869345440235985,-1.6280772506260173,0.0000000000000000000000000593759197469073,0.8869489408043743,1.6280772506260173,0.0000000000000000000000000593759197469073
ENSMUSG00000024517,Grp,0.00964728928257711,2.326120715445045,0.000000000000000016984074902190135,0.0018791291118736744,-2.326120715445045,0.000000000000000016984074902190135
ENSMUSG00000029198,Grpel1,0.16203022193647587,0.10462879879070597,0.6015890158216299,0.1506676085340764,-0.10462879879070597,0.601589015821923
ENSMUSG00000031364,Grpr,0.0075715056979661615,1.7446127390703916,0.00000000010193401780913673,0.0022164086960561285,-1.7446127390703916,0.00000000010193401780913673
ENSMUSG00000068082,Grxcr1,0.0006975994013856463,0.19017939546539253,0.7121365169451077,0.0005781935728842075,-0.19017939546539253,0.7121365169450676
ENSMUSG00000073574,Grxcr2,0.0014292280418632755,-0.1797702142849129,0.6949013463295244,0.0015900323254315707,0.1797702142849129,0.6949013463295244
ENSMUSG00000021095,Gsc,0.0006465555427476723,0.6137789082476601,0.3158608891438251,0.000385462381922805,-0.6137789082476601,0.3158608891438251
ENSMUSG00000022738,Gsc2,0.0015993742373231893,-1.954210513869782,0.000000000004532662170338995,0.00621558090850523,1.954210513869782,0.000000000004532662170338995
ENSMUSG00000064224,Gsdma3,0.0005104385863797412,-2.430145048147242,0.00000010732386130962412,0.0027946022689403363,2.430145048147242,0.00000010732386130962412
ENSMUSG00000022575,Gsdmd,0.004304698745135818,-4.570328500182813,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002306797243707697,0.10262935918694684,4.570328500182813,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002306797243707697
ENSMUSG00000029821,Gsdme,0.0682456389989714,1.3809447401895656,0.0000000000005091165662526432,0.02616325917301039,-1.3809447401895656,0.0000000000005091165662526432
ENSMUSG00000057177,Gsk3a,1.2775937524694003,0.4882117351443702,0.005748610964914676,0.9107994256858478,-0.4882117351443702,0.005748610964913691
ENSMUSG00000022812,Gsk3b,0.3706805014289681,0.7769818963997901,0.0000117667186581391,0.21629257905643395,-0.7769818963997901,0.0000117667186581391
ENSMUSG00000074183,Gsta1,0.0005955116841096981,-0.8553352637869764,0.06515120098948328,0.0010600215502877138,0.8553352637869764,0.06515120098948328
ENSMUSG00000029864,Gstk1,0.007775681132518058,-4.018396159403749,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018299949709516702,0.12623893007971865,4.018396159403749,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018299949709516702
ENSMUSG00000060803,Gstp1,0.44585109058315797,-1.1142346853028748,0.0000000000014092922301175106,0.9651978043347037,1.1142346853028748,0.000000000001409292230117591
ENSMUSG00000053129,Gsx1,0.006159292275648877,-2.4136143394666156,0.0000000000000000000000000000000000026038546221902934,0.03286066805891913,2.4136143394666156,0.0000000000000000000000000000000000026038546221902934
ENSMUSG00000035946,Gsx2,0.000680584781839655,-1.8445860226952853,0.00000013235460240190984,0.002457322684757882,1.8445860226952853,0.00000013235460240190984
ENSMUSG00000020962,Gtf2a1,0.3686727763225411,-0.2266699563135084,0.19397353682735746,0.43138058816935915,0.2266699563135084,0.19397353682735746
ENSMUSG00000033543,Gtf2a2,0.16026070150369276,-0.32463408871277677,0.05892768984330963,0.20068135258856035,0.32463408871277677,0.05892768984330963
ENSMUSG00000028271,Gtf2b,0.14629169885643384,0.3114564842338772,0.08954637721291517,0.11785512327289763,-0.3114564842338772,0.08954637721293299
ENSMUSG00000022828,Gtf2e1,0.052541145158021364,-0.24862415642926283,0.1706948891402175,0.06239672307375406,0.24862415642926283,0.17069488914021258
ENSMUSG00000031585,Gtf2e2,0.02955439415138702,-0.4883553697547196,0.005409637550373926,0.04143720605670154,0.4883553697547196,0.005409637550373926
ENSMUSG00000006599,Gtf2h1,0.12245421687249992,0.32157811389495183,0.08019609677336738,0.09795562780613282,-0.32157811389495183,0.08019609677336513
ENSMUSG00000060261,Gtf2i,0.8407944394847098,-0.6039348457833558,0.0002068589683432548,1.2779041616695792,0.6039348457833558,0.0002068589683432669
ENSMUSG00000023952,Gtpbp2,0.3070628389465063,0.10817848146187581,0.5820975846948897,0.2848567002409529,-0.10817848146187581,0.5820975846947747
ENSMUSG00000022385,Gtse1,0.004491859560141723,-1.3884876987242842,0.000000000322601651070458,0.011756602648645552,1.3884876987242842,0.000000000322601651070458
ENSMUSG00000033910,Gucy1a1,0.7823492213442294,1.3997745598902926,0.000000000000011755743340841369,0.2964687544963774,-1.3997745598902926,0.000000000000011755743340841369
ENSMUSG00000020890,Gucy2e,0.004781108092423576,0.26281361187959273,0.3499370349640249,0.003950989414708751,-0.26281361187959273,0.3499370349640249
ENSMUSG00000042282,Gucy2f,0.001990710486880991,-1.8574599991355125,0.00000000000015851419210683115,0.007227419661052593,1.8574599991355125,0.00000000000015851419210683115
ENSMUSG00000025534,Gusb,0.020264411879275728,-1.7703698225331652,0.000000000000000000000000001710954955001607,0.06914231475740315,1.7703698225331652,0.000000000000000000000000001710954955001607
ENSMUSG00000019528,Gyg,0.06283498998334615,-0.7328791995437087,0.000010310307362149966,0.1044121227033398,0.7328791995437087,0.000010310307362149966
