Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value,Cluster 8 Mean Counts,Cluster 8 Log2 fold change,Cluster 8 Adjusted p value
ENSMUSG00000021767,Kat6b,0.07501560961098457,0.21412632804605458,0.20798197613214423,0.058493158321472394,-0.31066708755568584,0.11911897055657629,0.08283428017113888,0.29456104093201674,0.31184137395767386,0.04925160078060452,-0.5209144891983533,0.11943223859020118,0.07853681555076347,0.20221926116089373,0.6296478700594518,0.08231317292082391,0.27896708710712614,0.44369674543920956,0.07078417765440657,0.04655160734557606,0.8483926715277372,0.04420153056711195,-0.6277410802334153,0.7873380285005384
ENSMUSG00000030801,Kat8,0.2412206255663282,0.29377145733378107,0.06738714796971303,0.21866556396304324,0.034039560965001936,0.883203951484672,0.16566856034227775,-0.40398110894601835,0.2436625796776639,0.16848499589071206,-0.3809029370424244,0.2262687199366659,0.15570180899583674,-0.4774526843692226,0.5351734163678229,0.22120437400679646,0.045394475252204636,0.9229763331515202,0.1641799676150819,-0.3997124762261155,0.6013216476760773,0.2302757156964058,0.10477860890159896,0.8428836239986642
ENSMUSG00000019794,Katna1,0.0560075475452854,-0.25202397706706137,0.1411419599841083,0.06396339626129836,0.05102355761271227,0.8296523119364216,0.067939308690824,0.1384418390147344,0.6419089632006072,0.06525141459351276,0.07504527663767036,0.7548765201198897,0.0631038168617488,0.025202133250596503,0.8834377882223036,0.07072253520643582,0.19867887295696196,0.6061697200370321,0.07537204102089588,0.2913737635945912,0.4755365679272292,0.08341256574761449,0.43977935983158734,0.5622825563308521
ENSMUSG00000025420,Katnal2,0.056716113878366566,0.33190282810998717,0.046799218239251636,0.042514305391980756,-0.3008746178601962,0.14988731741010658,0.07979449007311544,0.7622034291701656,0.004304227774187114,0.012660722234562178,-2.0642732215164026,0.0000000024441932873110587,0.01131753237194408,-2.137745065350872,0.0004198830239505769,0.07897349764718666,0.7264976366146287,0.018278511015682047,0.05374354229316054,0.12186236621713142,0.753535401442244,0.014258558247455467,-1.7542368978603733,0.1661749587092929
ENSMUSG00000042861,Kcna10,0.0005853374055887913,-1.9233771957038819,0.000001633946225961323,0.000527829976649874,-1.8040367324683988,0.00027205912441150937,0.004863664156837512,1.91511954652725,0.00010516986478577537,0.007512956051278655,2.8835690827299576,0.00000000001551107208105061,0.0013718221056901916,0.07124950077003156,1,0.0007858059467381757,-0.7739278613249994,0.584743295565944,0.0003277045261778082,-1.3530558513636617,0.40657509439625267,0.00213878373711832,0.8212437509687653,0.6814904709181264
ENSMUSG00000042604,Kcna4,0.23992672182765823,-0.020538951606195788,0.9243565918506754,0.31808953774654675,0.565584385308572,0.0009392174767297687,0.04681276750956106,-2.4667426934743157,0.0000000000033102420343886516,0.044521221044614256,-2.550471898688184,0.000000000000045462874562927977,0.04664195159346651,-2.4087513879659816,0.000027476814390455537,0.7710720852368349,1.9057382828717413,0.00000000000005345576198431588,0.017696044413601644,-3.799763228921745,0.00000000014334987470458298,0.05917301672694019,-2.0350441386471636,0.07838732437230331
ENSMUSG00000028931,Kcnab2,1.413928714047535,0.6120134707926719,0.00004757651973357628,1.3876650086125186,0.4282993809066655,0.013867387869884172,0.6540108395897443,-0.8353810562704094,0.008598025736392583,0.383021629799447,-1.645170489212596,0.00000007231501075859792,0.6691062320503909,-0.7709544994984161,0.15799290145727396,0.8009327112128856,-0.5177319694511794,0.20920503032297885,0.16745701287686,-2.7934059705642236,0.00000028294937268056416,0.732889893919211,-0.6263873175112752,0.65221968402083
ENSMUSG00000018470,Kcnab3,0.43749349982981184,0.09138153424660045,0.6062479073162742,0.8153533602940598,1.5327996145556362,0.00000000000000000000011009926670955687,0.1133841706562745,-1.9851015668660852,0.0000000067001622598239395,0.0861207369581757,-2.3991297779588874,0.0000000000005552947940240126,0.09877119160969379,-2.1306881907566897,0.00016707605741168435,0.07366930750670397,-2.592421654413238,0.0000000002450610985846134,0.037030611458092326,-3.548460438495973,0.0000000007942079652816517,0.13902094291269082,-1.6115165880805005,0.18754652502018834
ENSMUSG00000058975,Kcnc1,0.39587292956926146,-0.9962812629912732,0.00000000010897472329114291,1.508730011438667,2.252632187221368,0.00000000000000000000000000000000000000000000000017330011848635347,0.23269593200369473,-1.5135905341200493,0.000002840163103202264,0.16389374497048623,-2.0415176691975656,0.00000000009023622865393834,0.1797086958454151,-1.8438033097571094,0.0009421961790464194,0.3956532941826715,-0.704494762656465,0.06907319342172286,0.061608450921427936,-3.3956561854206333,0.000000002073802560185963,0.20960080623759536,-1.5986759696898236,0.18867864166738374
ENSMUSG00000035681,Kcnc2,0.34916916604965054,-1.3031476977664422,0.000000000000000052696133425951124,1.776867639576803,2.8107490509062414,0.00000000000000000000000000000000000000000000000000000000000000000000000000012783375297288411,0.16004494866093438,-2.121350611455641,0.00000000025787839724067856,0.17558056549469747,-1.9940378803084415,0.00000000023305537092318255,0.19651351664011993,-1.7671928207321075,0.001545731437391147,0.039683200310277875,-4.122333336198565,0.0000000000000000000885813739850665,0.055054360397871774,-3.61072264280733,0.0000000003597642994679787,0.19177760842827604,-1.780387092146047,0.13387807444747513
ENSMUSG00000027895,Kcnc4,0.48872592643476764,1.3100161928885812,0.0000000000000000005456000876212684,0.28656369277754973,-0.18867889394156911,0.3602981434665804,0.2904519438661402,-0.13225855984591006,0.75977790180335,0.07276437064479142,-2.2230334804442813,0.000000000012161635845212121,0.11866261214220157,-1.4439222455224885,0.010226127861708274,0.020234503128508025,-4.041521278462012,0.00000000000000000067254242941138945,0.07930449533502958,-2.0321014696006863,0.000128871886671738,0.1283270242270992,-1.309076348130711,0.32041560035161915
ENSMUSG00000051726,Kcnf1,0.6368162900487319,1.4250076017804132,0.00000000000000000000036638712630248944,0.3782141705413006,-0.10968563068736259,0.6262879478726304,0.07705867898489434,-2.475796041443333,0.0000000000021214477243659526,0.06038190604175808,-2.842577288229082,0.00000000000000013192612132937222,0.09088321450197519,-2.175832815139813,0.00012033503409574221,0.3506659037319109,-0.20258466629777994,0.721318293238751,0.031787339039247395,-3.692224147936453,0.00000000022804291505499562,0.13688215917557248,-1.5585724591180572,0.20520115455442034
ENSMUSG00000074575,Kcng1,0.3142645723374347,1.4862965940845438,0.000000000000000000000012541118828245323,0.10815716066989235,-1.0586427280218755,0.0000000076206465681597,0.03313371206845555,-2.6523256077676853,0.0000000000002014237533897376,0.025460573284888776,-3.0464654167950798,0.000000000000000007173323256514051,0.04698490711988906,-2.081756857695204,0.00025903992560919847,0.45124906491439737,1.3495908839126198,0.0000006898950094289042,0.034736679774847665,-2.5198876549638416,0.000004307200782225296,0.05988594463931297,-1.7024470479967375,0.16308840661892246
ENSMUSG00000059852,Kcng2,0.10480620283226673,1.568206140757333,0.0000000000000000000000011816232905138931,0.049424079631760924,-0.47523802556596406,0.014337090524978289,0.03556554414687431,-0.8912495234041553,0.010631122809644223,0.0076520848670430745,-3.1524998406707936,0.00000000000000009303572461612033,0.02263506474388816,-1.5065174985469199,0.010778599287043082,0.03811158841680152,-0.7730397757069967,0.07302999735804223,0.00917572673297863,-2.7937102629703308,0.0000021673934226752875,0.03992396309287531,-0.6591811994491463,0.7753419891727278
ENSMUSG00000058248,Kcnh1,0.6279438072692807,1.62855999973802,0.00000000000000000000000000014587911362343077,0.19284987965053121,-1.1953214644637389,0.00000000005162851979758269,0.06049182295066656,-2.7396943416273434,0.00000000000001995612219047245,0.03673000736180676,-3.4762296424338235,0.0000000000000000000003542237635049715,0.07236361607515761,-2.416654223444808,0.00002322550258123064,0.8142914123074345,1.2325170493524413,0.000006832832520055187,0.12649394710463396,-1.6080295084393685,0.002254186827622604,0.0962452681703244,-1.977377042818656,0.0880031025573796
ENSMUSG00000038319,Kcnh2,0.027449243598927,-1.3087041095549887,0.0000000000000011084606388652557,0.12092104919615294,2.172288105756184,0.0000000000000000000000000000000000000000163704697010583,0.029181984941025075,-0.8672724408149461,0.013499315847617172,0.01836500368090338,-1.5660667567656148,0.0000024406247468318263,0.018519598426817586,-1.4840312321140416,0.012409507958875868,0.03064643192278885,-0.7790646242726913,0.0719499580749507,0.041290770298403834,-0.31893101159132886,0.7319771558944803,0.016397341984573786,-1.6080356708858563,0.2120260656453934
ENSMUSG00000034402,Kcnh5,0.5235380984513641,1.768099862943364,0.000000000000000000000000000000003756738049710723,0.21928936302635674,-0.6109643973349774,0.0008772449402479707,0.09164967145540687,-1.8190447653665387,0.00000008434700371090743,0.053425465253537106,-2.621656466998277,0.000000000000010433198090224186,0.06619041659955174,-2.2378906738019784,0.0000837599646596051,0.2553869326899071,-0.26955224056969396,0.6040151566162525,0.023922430410979998,-3.7036964433772077,0.00000000025506796465084847,0.07913499827337785,-1.9519440588467802,0.09498925137843141
ENSMUSG00000035580,Kcnh8,0.00828714537386236,-1.2864869029388633,0.0000000000017012875068145022,0.030806076819019916,1.6374434005919483,0.000000000000000000019764220832518657,0.03374167008806024,1.302871376081021,0.0000013926250429533125,0.005426023814812362,-1.5577151891970793,0.000036673893568976644,0.003772510790648027,-1.9442956438545966,0.00486475937453638,0.006482899060589949,-1.2605665281640492,0.006858597642840663,0.0009831135785334246,-3.606903336351065,0.0000024983950652384926,0.0028517116494910935,-2.132213663094203,0.13047268589991134
ENSMUSG00000044708,Kcnj10,0.15157158081562386,-2.5942082904381154,0.000000000000000000000000000000000000000000000000000000007677242351071407,0.3176096923132287,-1.1507004537040562,0.00000000021844321932918707,1.878590280578489,1.942612592985832,0.000000000000000002666507874120693,2.3832766140445067,2.4810581182589067,0.0000000000000000000000000000000003072435571131638,1.3046028225113722,1.1768971250396894,0.0014102074803453177,0.11020928403002914,-2.5296746016457554,0.0000000004737675834555134,0.5574253990284517,-0.11898320426665598,0.9099511832960122,0.6501902560839693,0.10967781214015626,0.942317592462234
ENSMUSG00000096146,Kcnj11,0.34491776805116353,0.964684645069356,0.00000000009243382962080703,0.2819571766176963,0.27905774855801146,0.1335888903878747,0.0662674241369111,-1.9775701971071749,0.000000008294200387031387,0.04716466854413823,-2.486595197810252,0.0000000000001400202587574725,0.059331306071100785,-2.0814001731257954,0.00023771840840062768,0.254994029716538,0.06011627060229463,0.8978577206203093,0.017040635361246025,-3.8735818786345577,0.00000000007724037594081539,0.10266161938167936,-1.2631780479848884,0.3467301041934646
ENSMUSG00000041695,Kcnj2,0.1216269514349762,0.42601119761106165,0.007034211537341261,0.029654447779056556,-2.1228248616345597,0.000000000000000000000000004137338738060901,0.01702282454893129,-2.6925326959053453,0.00000000000033030538389221566,0.09766842866662252,-0.08580399605715927,0.8952509851922649,0.1046014355588771,0.023943785991676236,0.8804986082079908,0.3805265297079616,2.1753413365540704,0.0000000000000000020647576842150096,0.09503431259156438,-0.11946522342234989,1,0.2117395899747137,1.0676831530446802,0.09030198321418287
ENSMUSG00000026824,Kcnj3,0.5246163515669224,1.2305867970347173,0.00000000000000006851633033244105,0.39462488436077847,0.2610390403571723,0.162878508250505,0.1123202441219663,-1.708625295442578,0.0000003854275015261958,0.06316448235704647,-2.565147960453573,0.000000000000024689107257527467,0.0565876618597204,-2.6510584980652263,0.000004398868480491476,0.1310331416185908,-1.4608812302390528,0.00015772165959010838,0.03768602051044794,-3.2389099796237613,0.000000010054389182693648,0.1126426101548982,-1.6301656897654404,0.17919320729857693
ENSMUSG00000032034,Kcnj5,0.0039433256797560675,-0.8663462506675019,0.0005652859281708404,0.01362761030623311,2.117080464708076,0.0000000000000000007272071425094272,0.004255706137232823,-0.4560155810740243,0.49218268003545995,0.0020869322364662933,-1.495520427589736,0.005142731738493903,0.0013718221056901916,-1.8240531205632742,0.07004386164321331,0.0009822574334227196,-2.403090165956691,0.0010408911445762192,0.0006554090523556164,-2.635372090352168,0.00857792597960547,0.0014258558247455468,-1.483792564519824,0.5596936085563944
ENSMUSG00000043301,Kcnj6,0.18823218674460604,1.942696153303761,0.00000000000000000000000000000000000002414316813500792,0.08171767729406684,-0.48417356404169976,0.01056081956254292,0.03556554414687431,-1.6509062697154957,0.0000016077813719410008,0.019338905391254317,-2.554406853213864,0.00000000000016919548079670052,0.0329237305365646,-1.7071758690287493,0.002855066493686616,0.007465156494012669,-3.876887410866087,0.00000000000000018340746498914665,0.011469658416223286,-3.215865378508063,0.00000004080364701879,0.04206274682999363,-1.3231825069899075,0.32302471628638196
ENSMUSG00000030247,Kcnj8,0.0019408556080049396,-4.332768131841583,0.00000000000000000000000000000000000000000000000000000000000000000000000007258550918819537,0.0028790725999084032,-3.4467540305078748,0.0000000000000000000000000000000000003855597065510282,0.01018329682837854,-1.307632160245495,0.001630158145845692,0.006956440788220977,-1.8753638829415529,0.0000030950113525363863,0.2026867161157258,3.5343900999735234,0.0000000000000000000000000000002655541329736548,0.0015716118934763514,-3.8707894005775882,0.00000000012605956087775517,0.3526100701673216,4.9765952890680465,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000017635856371696178,0.012119774510337147,-0.9354331698251848,0.6874505570955189
ENSMUSG00000038026,Kcnj9,0.3102904394258056,0.7290064420304356,0.0000013428599198683096,0.362715163045127,0.9105909054597601,0.000000024047378119150538,0.044076956421339956,-2.527035928043164,0.0000000000012362999079822402,0.04479947867614309,-2.5136461300718835,0.00000000000009148490748050082,0.05555879528045276,-2.128613095547425,0.00017852756452614078,0.0644360876325304,-1.9477260286648699,0.0000008094325287792971,0.013763590099467943,-4.128455585372976,0.00000000001039188274820761,0.07699621453625953,-1.6298941272775611,0.18113109832526947
ENSMUSG00000033854,Kcnk10,0.06435630738289394,0.43799210884254336,0.006683693692538287,0.062283937244685124,0.2726800416344348,0.1617806021804743,0.10228893679848892,1.0323770121757643,0.00005173985439759588,0.016278071444437086,-1.8255906852780344,0.00000006324828644517541,0.0164618652682823,-1.732905232505078,0.003376387153280893,0.009626122847542651,-2.5485989736518837,0.000000005343361605618903,0.006226385997378355,-3.1035953647181582,0.0000003328783651776288,0.02281369319592875,-1.2251886820316367,0.38951746329065107
ENSMUSG00000040901,Kcnk18,0.0004004940143502256,0.34340934499102005,0.6546729731240581,0.00028790725999084033,-0.22256321782712263,0.7708536494747362,0.00015198950490117225,-0.3367166527016803,0.819948166988803,0.0005565152630576781,1.009099964813819,0.42022981598149484,0,-0.14287530458281417,1,0.00039290297336908785,0.7000033270074137,0.8351549386012828,0.0006554090523556164,1.4770191471940244,0.4426321239354037,0,0.9405426793411102,1
ENSMUSG00000037624,Kcnk2,0.25770249461843364,0.12369233771161858,0.4752691877681913,0.15302270868513165,-0.8604846367747301,0.0000022252881893241078,0.26248587496432446,0.10820734550938904,0.7530666336910207,0.06469489933045508,-2.0210769514015947,0.0000000005020616783232139,0.15330112031087892,-0.6951942207616604,0.29118783203630366,0.6838476251488974,1.668222411789055,0.00000000012846558391008126,0.5407124681933835,1.2125129252614033,0.0005350922799442798,0.12404945675286257,-0.9884460073985606,0.5288701840922397
ENSMUSG00000023243,Kcnk5,0.0006469518693349799,-4.794047603399645,0.00000000000000000000000000000000000000000000000000000000000000000011830062017262462,0.0011036444966315547,-3.7076633107550245,0.0000000000000000000000000000000003732619981478904,0.005319632671541029,-1.1259656378006282,0.009259520408730805,0.038399553150979794,2.1455622073630893,0.000000000000000027013756956841862,0.007545021581296054,-0.549234912789661,0.5564222918550742,0.0017680633801608952,-2.617107751582174,0.000004233590565564189,0.1684401264553934,5.04066292659171,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000035288975405133915,0.0035646395618638667,-1.4318971206236997,0.4099232280372712
ENSMUSG00000063142,Kcnma1,0.7458430836476124,0.9275490154647252,0.0000000003608750106350854,0.5341639363696724,-0.008467710167538112,0.9931049515495208,0.30717078940526915,-0.8586202109940755,0.0070517827404092724,0.1815631045725675,-1.6540510850843098,0.00000006770184437570079,0.2013148940100356,-1.4460690487985428,0.009758028460941924,0.49584355239178884,-0.12086481598608223,0.8538707023655898,0.1602475133009482,-1.7806209788275758,0.000695652209216971,0.2837453091243638,-0.9285437503516502,0.5636723359858361
ENSMUSG00000037610,Kcnmb2,0.0032039521148018047,-2.6848651090041544,0.00000000000000000000000000000000000000410614162301368,0.04323407354195786,3.8028327992289697,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001171934855416877,0.004255706137232823,-1.7144080191110511,0.000041472917206154694,0.00306083394681723,-2.1966189251565718,0.00000009008218391322548,0.003772510790648027,-1.7660209991918592,0.011154552522033593,0.0007858059467381757,-3.8836227261509295,0.0000000003761932765370441,0.0026216362094224656,-2.2532517943981727,0.0009489916468483362,0.0028517116494910935,-1.9550273801319715,0.17433571253398744
ENSMUSG00000054477,Kcnn2,0.2778812314953104,0.0827858421861507,0.6439167722088346,0.24577683094551403,-0.1716463210985646,0.41331862379141304,0.78441783479495,1.8197562250449897,0.0000000000000012490144483894134,0.06914702143491651,-2.058389472571786,0.0000000002637867069392342,0.13135196661983584,-1.0572088833768951,0.07180398643073459,0.13653378324575802,-1.022797662647651,0.009664066588622632,0.10945331174338793,-1.3256799280635339,0.013289962387642153,0.1126426101548982,-1.2612544149394418,0.3488574519840148
ENSMUSG00000054342,Kcnn4,0.0005853374055887913,-3.7194463102149706,0.0000000000000000000000000000000004979376118945947,0.0007677526933089076,-3.0076079781596388,0.000000000000000011622961199005581,0.01352706593620433,1.6770891468233504,0.0000003305908608770036,0.005147766183283523,0.07116093294606873,0.8682217683975523,0.04355535185566358,3.6170736075842314,0.000000000000000000000001700555628543553,0.0007858059467381757,-2.4411387738058705,0.0005597756195455335,0.028182589251291502,2.7906796260977877,0.0000000000004476018977591122,0.015684414072201013,1.7560315923546037,0.02408786872115902
ENSMUSG00000009545,Kcnq1,0.0022797351586089764,-2.4901554563894317,0.0000000000000000000000009192071736151764,0.0019193817332722688,-2.481959529520249,0.00000000000000006567881744602105,0.003039790098023445,-1.5142548382538683,0.002613364782325977,0.0034782203941104884,-1.3348544364035435,0.004051176748534323,0.14472723215031522,5.4007005543724045,0.0000000000000000000000000000000000000000000000000000000000000000000000000002192607826887857,0.0035361267603217904,-1.2636871092912747,0.03551770445990351,0.023922430410979998,1.5990096715726363,0.00023970174444673488,0.00855513494847328,0.10450069799945805,0.9329720094252806
ENSMUSG00000056258,Kcnq3,0.35332814235251825,0.2481838712979494,0.12639214435651866,0.3511029035588298,0.18279820682380277,0.3505433551803696,0.20670572666559428,-0.6763740807379051,0.036808602763683904,0.2553013769277099,-0.35538091720495846,0.2602379762941076,0.12140625635358195,-1.4296530700144752,0.011044419431370854,0.534151592295275,0.8055501067693023,0.007152935335257847,0.0681625414449841,-2.2704921751430156,0.00002248778615273332,0.14900193368590964,-1.1119691578200313,0.43673189892779385
ENSMUSG00000050963,Kcns2,0.24916889138958653,0.8121676812065775,0.00000007009922549957473,0.20143911290692462,0.1617861327372565,0.4204326113361517,0.03024591147533328,-2.7161197762321905,0.00000000000006994761054496306,0.02977356657358578,-2.7499071860779027,0.0000000000000017671588406844947,0.02777939764022638,-2.7695944222055915,0.000002470957432207584,0.3730613732139489,1.110099700431964,0.00008574653198134448,0.012125067468578903,-3.951696087155697,0.0000000000641984519825497,0.03635932353101144,-2.346232600846565,0.035026914752164205
ENSMUSG00000043673,Kcns3,0.015557652095912611,-1.6970915587974078,0.00000000000000000000003986603289013727,0.09961591195683075,2.855717834265138,0.00000000000000000000000000000000000000000000000000000000000000000002330339864240358,0.0208225621714606,-0.8444784689417624,0.020482129826700494,0.009460759471980528,-2.019879102157949,0.00000001574980679196255,0.0078879771077186,-2.1822355910572693,0.0005268520826849935,0.0019645148668454393,-4.1594843993703146,0.00000000000001779138958792371,0.01638522630889041,-1.1492545523101843,0.05222705892555631,0.009980990773218828,-1.7814207514858493,0.17897477484815597
ENSMUSG00000052726,Kcnt2,0.6250787347050829,1.7501991364918035,0.000000000000000000000000000000015303227854045537,0.269865071698081,-0.5636793661661357,0.00223058430802067,0.1259992995630718,-1.6161598179339576,0.0000015301198591812662,0.08027732669607007,-2.290643606296052,0.000000000003992927708910005,0.1282653668820329,-1.540999186264421,0.006107223374713516,0.10883412362323733,-1.811490545463395,0.0000036695258018563207,0.19137944328783998,-0.957005485096059,0.08610004750267178,0.144724366211673,-1.3444843164856826,0.30468561738849936
ENSMUSG00000030499,Kctd15,0.04448564282474814,0.09627026131888794,0.6073720049867457,0.042802212651971594,0.0015394324018807026,0.9836573968583592,0.09985710472007017,1.4089408480153098,0.000000009342175250479969,0.02086932236466293,-1.098565736646269,0.0008267535982716254,0.023663931323155803,-0.8590823385822235,0.18513448910643995,0.007661607980697213,-2.5245343661605926,0.000000014055763655826923,0.04227388387693726,-0.007967229647381835,0.9431072434791077,0.016397341984573786,-1.3397481257035384,0.3315085902839952
ENSMUSG00000037600,Kdf1,0.0006469518693349799,0.041289731183839606,1,0.000527829976649874,-0.2789456877246419,0.6574316248598319,0.0003039790098023445,-0.5882554196976439,0.59494250725147,0.00013912881576441953,-1.3413972822703162,0.15863134256927716,0.002400688684957835,2.223252594215083,0.015095676565129662,0.0007858059467381757,0.6068939226159316,0.7536995329670144,0.001638522630889041,1.6773177976798568,0.11097438984261529,0,0.09808395632759037,1
ENSMUSG00000036940,Kdm1a,0.1652499917672777,-0.15806244875454079,0.3637809984593623,0.18651591993073274,0.10826959365371724,0.60799338458289,0.19211473419508174,0.13395972310323945,0.694954288456854,0.18045007404645214,0.03523259866587569,0.9030766576170085,0.18862553953240133,0.10098375261694192,0.7733292916813732,0.1713056963889223,-0.045420624516182784,1,0.18187601202868353,0.046389443006520814,0.8402942689517541,0.18108368974268443,0.04154227492619755,0.8974903581477695
ENSMUSG00000038080,Kdm1b,0.040234244826261124,-0.7094891908573655,0.000010121578416268443,0.04524942436189374,-0.38110314383251254,0.052351155323175455,0.07249899383785917,0.43192586302197933,0.13110719234485402,0.10379009656025698,1.038758792151329,0.0000170207337265655,0.09054025897555264,0.7491907526254407,0.060438567261995424,0.048719968697766895,-0.19139677210656636,0.8069470633652993,0.08749710848947478,0.6983154092341008,0.06853590642769082,0.10907797059303433,1.0113843336324795,0.12338844741962655
ENSMUSG00000054611,Kdm2a,0.2051145498110617,-0.2965504927901952,0.0694267809658171,0.2276866581094229,-0.04331026420368245,0.8696759746816702,0.2530625256604518,0.13217875415921743,0.6970347745739538,0.28869229271117053,0.3455206098193542,0.20763306687425856,0.3127754400973637,0.445879133778486,0.3440290881082626,0.2137392175127838,-0.13048560867212577,0.8369293761347721,0.29755570976944984,0.3710552711990309,0.4175284273826407,0.3315114792533396,0.5228387559104757,0.4571302191596603
ENSMUSG00000029475,Kdm2b,0.042976088462966515,0.3089453809973852,0.06775812395215815,0.03200569040231509,-0.3284451407508193,0.11665317853628598,0.03374167008806024,-0.18327517923629522,0.721951040595956,0.03199962762581649,-0.2679186704556775,0.49453007405972377,0.03841101895932536,0.025014982061767554,0.8930061741847222,0.028878368542627958,-0.4134729260960732,0.4451691777003321,0.03768602051044794,-0.0038600183006023414,0.9295643997345688,0.09980990773218827,1.4417205383028606,0.011092756465398862
ENSMUSG00000033326,Kdm4a,0.24839871059275917,-0.4960569183255845,0.001612662554540259,0.2263430908961323,-0.5783027199159259,0.0016112082745351095,0.3194819393022641,0.054315060125762926,0.8708902655067347,0.7618693951259614,1.5305759076585537,0.000000000008467291413515247,0.33335277168271654,0.11600322665625429,0.8310425242958321,0.32905624019661106,0.09899838671449745,0.8317452483453072,0.3368802529107868,0.13200298829256107,0.7961185035049319,0.37072251443384213,0.27087407972792854,0.6990062555488249
ENSMUSG00000024201,Kdm4b,0.35770276927849765,-0.023000212316255153,0.9127495542795946,0.29136214711073044,-0.4051948617069401,0.03125880745141158,0.38255758383625055,0.09131152057352954,0.7890730371471989,0.40764743018974925,0.19373710089334795,0.503666280538804,0.25550186718479817,-0.5136614281610627,0.4888815874566694,0.729227918573027,1.1182535557992956,0.00006025724067860584,0.2549541213663348,-0.5176723681451232,0.44214806929090533,0.25166355306758903,-0.5257458799130192,0.8589961702964042
ENSMUSG00000028397,Kdm4c,0.1442702668617005,-0.04273479048702056,0.8286039657250412,0.12538361172601098,-0.3005632039182671,0.12475583675700266,0.16399667578836485,0.17567722206883118,0.5996006461601093,0.15651991773497198,0.1025169035882918,0.735308813081016,0.20028602743076795,0.4697764579311503,0.2531756723277573,0.17680633801608953,0.289375903539943,0.409887498026681,0.1638522630889041,0.1671074223627098,0.6595670705989871,0.13830801500031803,-0.08160924804699254,0.9932078557656825
ENSMUSG00000030180,Kdm5a,0.25329706046058115,-0.151983421018977,0.3816373391655963,0.2526386206419624,-0.12801577798685493,0.5588562303956012,0.27570896189072647,0.03370995987687242,0.919484581988815,0.33404828665037134,0.3421069267881587,0.21200046721583857,0.3035156408839549,0.17696275089114422,0.6553764597762013,0.30037432314066764,0.1657941267508911,0.7161131188593964,0.3077145500809619,0.19794481738677816,0.6971997029904087,0.29515215572232817,0.1335474269677286,0.817360730058578
ENSMUSG00000042207,Kdm5b,0.7351837814195219,0.2916788761544453,0.06678478215429015,0.5911695738478588,-0.1985126528790575,0.3313238915049686,0.6568986401828665,0.0033702550955773125,0.992438269877319,0.5197852556958714,-0.3639669022380786,0.24562671729085175,0.4695061156724681,-0.49648068277778723,0.413178255908406,0.8838352385937631,0.46590324610516315,0.17433780057729906,0.4600971547536427,-0.5272529762738752,0.3404373663318442,0.4413023777587467,-0.5780568733588288,0.819324517560446
ENSMUSG00000025332,Kdm5c,0.2504936023601296,-0.1247052908969446,0.47970398141882764,0.2516309452319945,-0.09205199419850585,0.6914672796426786,0.27966068901815694,0.09208143637808508,0.7886703376285741,0.3131789642857084,0.2744938112801938,0.3286732012913438,0.2771080653494187,0.07453452208248912,0.8058950256867228,0.2691385367578252,0.03112437556117542,0.9456338874221935,0.31492404965687365,0.26725056732558006,0.5822616720883017,0.27162553461402666,0.045175644290044836,0.8903413676783745
ENSMUSG00000037369,Kdm6a,0.08632186370841016,-0.4603381934095254,0.004200700905731625,0.07245666043102815,-0.6940996207030894,0.0001765833416215698,0.10411281085730299,-0.019624977158359425,0.9889792457240779,0.2649012652154548,1.562600579195363,0.0000000000062075029858872535,0.1419835879389348,0.44990018566933676,0.28341026296943167,0.11178089592350549,0.09087140079448597,0.79548223473448,0.11436887963605506,0.12427855485785866,0.733361000368353,0.11406846597964374,0.12206281926203033,0.8355418451545772
ENSMUSG00000018476,Kdm6b,0.12840454244705696,-0.6063484334388431,0.00011397836873438108,0.1720245878445271,0.04530002160761937,0.8443148600741173,0.24622299793989905,0.6128107312015634,0.025975588928054214,0.19505859970171618,0.23831235242648763,0.4079533994380924,0.2218922255953885,0.41969103688986875,0.31259395024140174,0.15185699920715245,-0.15478901129120182,0.8592217457011115,0.2926401418767827,0.8439760757261037,0.019203235665715714,0.2010456712891221,0.2671146582029089,0.7040823648581984
ENSMUSG00000042599,Kdm7a,0.24627301159351567,0.5683528720118205,0.00020168757959354951,0.16794590166132353,-0.3205823537274206,0.09827455387696973,0.1150560552101874,-0.8412627800850241,0.01243236694341244,0.09405107945674761,-1.1516562900632192,0.0002135422509416848,0.14918565399380834,-0.4251964301222708,0.6033813010377829,0.2644237010773961,0.44508402758834564,0.2066230651813229,0.2510216670522011,0.35293454111185807,0.3714073734846826,0.24025670646962463,0.2817513217618779,0.6919291835741552
