Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value
ENSMUSG00000028048,Gba,0.1480723334936908,-0.14838493116091644,0.3967067375899393,0.13753771931409553,-0.2827529281759458,0.12017295911231414,0.17402754459691236,0.1603870980185187,0.5952084134730486,0.23410491950342419,0.6438677380956435,0.011258769116989415,0.13380394704102205,-0.24104225812452285,0.8491376609091741,0.22611977202528766,0.5484504285863143,0.1444098968106369
ENSMUSG00000028467,Gba2,0.3758569398514852,0.3474626844276787,0.027470752944742147,0.4077367508085931,0.4942266263106092,0.002292912246343516,0.18290912786406247,-0.9102049007800632,0.0016508602593006383,0.14992618229067708,-1.2060135679860413,0.00005433942010939787,0.1438305994032692,-1.21755249393499,0.03416005037104052,0.11832219382423374,-1.5058553266249577,0.003594627733720163
ENSMUSG00000025224,Gbf1,0.20643751161245397,-0.388199153933102,0.0153317502202924,0.27764803136801364,0.2847780076854176,0.10066996430641009,0.26142747268959243,0.10983399426848561,0.7206954438944749,0.2657407194363194,0.13526710100370654,0.6477480272655632,0.22577255146715092,-0.11567878688454858,1,0.2812942721104425,0.21412177247599407,0.574445642494936
ENSMUSG00000028270,Gbp2,0.0014807233349369083,-4.201332906419283,0.0000000000000000000000000000000000000000000000000000000000000000000009056059677937438,0.0020734329544838523,-3.5292405440821177,0.00000000000000000000000000000000000000000000016888106853792472,0.029347840361017764,0.9042993092863822,0.000866781356508189,0.004263955643129348,-2.0610688077687076,0.0000003105383236539711,0.18843191508360987,4.152884152383248,0.00000000000000000000000000000000000000000000000000454214196191808,0.14383641351679088,3.601425990227087,0.000000000000000000000000000000000000464407894408951
ENSMUSG00000040264,Gbp2b,0.0006169680562237117,-1.0683742313309175,0.007422923095413061,0.0011519071969354735,0.23743670484770618,0.6336684185673758,0.001673341774970311,0.8648103810449097,0.1947351589153251,0.0008252817373798738,-0.16516344920315795,0.8012160358557573,0.004148959598171227,2.2577532702372016,0.0013481409246350643,0.0006378554923139286,-0.1663837355565061,0.890774634695384
ENSMUSG00000028268,Gbp3,0.0025295690305172183,-3.250559149438441,0.0000000000000000000000000000000000000000000000000277828685128024,0.0030717525251612626,-2.7894402463228136,0.0000000000000000000000000000000008750129071576293,0.021624724476539403,0.5555139639700188,0.05647633066513333,0.006464706942809011,-1.3103880100171468,0.0005717073200129445,0.22127784523579874,4.846847955907959,0.00000000000000000000000000000000000000000000000000000000000000000000000000001994070883180251,0.06761268218527643,2.349393542490564,0.0000000000011565213081932633
ENSMUSG00000067724,Gbx1,0.000524422847790155,-2.868195480703114,0.0000000000000000023567018525075926,0.005797932891241884,2.4531653959031434,0.000000000000000000005763678027982369,0.001673341774970311,-0.5927728132000176,0.3078558995414809,0.0017881104309897266,-0.4870915440905197,0.41528339941605064,0.0027659730654474844,0.2533073652060107,0.8727849599707526,0.0015946387307848213,-0.4741676481235988,0.7027969722355543
ENSMUSG00000034486,Gbx2,0.0012647845152586091,-5.0754014982248865,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001567505138095443,0.07153343692969291,4.019670991916739,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016060459458987432,0.008881583267150113,-1.6507784166355837,0.0000013184455791412275,0.010040927804788465,-1.4620812455707028,0.000025438493303537975,0.013829865327237421,-0.9229375564757483,0.1664990840963145,0.003827132953883571,-2.7205693986783217,0.000013659528741428591
ENSMUSG00000006378,Gcat,0.030601615588696104,-0.22699535938269033,0.20255213752992088,0.017355401767161133,-1.2606857645892182,0.0000000000045587772736176254,0.05818080632973697,0.9083889172784705,0.00022776977679206948,0.071937058108279,1.2708276996509191,0.00000012316572806539457,0.02800547728765578,-0.25950534975931117,0.8352218171800831,0.05740699430825357,0.8177623132426568,0.03238839267024385
ENSMUSG00000000394,Gcg,0.0007095132646572685,0.6648392279741788,0.2892524737659899,0.00026877834595161047,-1.2097996168192857,0.08993986045189976,0.0005148743922985573,0.17157866876126704,0.8930480441939714,0.0004126408686899369,-0.07943357517727456,1,0.0020744797990856134,2.249191256733779,0.05833121748801108,0.0003189277461569643,0.1467741497031234,1
ENSMUSG00000025127,Gcgr,0.0002159388196782991,-2.045654154830835,0.0006939244949377393,0.0009599226641128945,0.8316770191568725,0.1618967123446121,0.0009010301865224751,0.622240077770833,0.5604465381092973,0.0002750939124599579,-0.8300741062405574,0.5301135678679372,0.0006914932663618711,0.5842805996963794,0.8589491812970541,0.003508205207726607,2.7317366504242795,0.002027649333371464
ENSMUSG00000037580,Gch1,0.0030848402811185587,-2.3647225955789564,0.0000000000000000000000000030618788193089794,0.0020350360479193365,-2.8562407787295463,0.000000000000000000000000000020685704283625715,0.005792336913358769,-0.9327935696682719,0.018926984028170567,0.0031635799932895163,-1.804326337042907,0.00002997630666931793,0.1925808746817811,5.627358191169504,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011527339993734847,0.02455743645408625,1.2861284691410004,0.0020986078389155943
ENSMUSG00000041798,Gck,0.004596412018866652,-0.6241903863925584,0.004196854734281977,0.011557468875919252,1.7529706798923659,0.0000000000000000049689511041845134,0.002960527755716704,-1.0595839622029128,0.01390666908743375,0.0009628286936098527,-2.5879829603792635,0.0000007083246076676376,0.00034574663318093555,-3.1916246837361717,0.001056518370874304,0.0009567832384708928,-2.3066835678895403,0.00459522013781088
ENSMUSG00000059434,Gckr,0.0017275105574263928,-2.7231986627374924,0.00000000000000000000000000000017822453016882625,0.019620819254467566,3.5145659405672864,0.00000000000000000000000000000000000000000000000000000000000000007971494523394545,0.001673341774970311,-2.1900136436996114,0.000001406583312594836,0.0017881104309897266,-2.0843323745901126,0.000005651293590098582,0.0006914932663618711,-2.919020126451607,0.0009148765153933878,0.0022324942230987498,-1.6129627521217405,0.027767248211728008
ENSMUSG00000023333,Gcm1,0.00024678722248948473,-0.1976572482758847,0.8754466197666314,0.00015358762625806313,-0.887871521931924,0.2746409070862246,0.0003861557942239179,0.8852744836046256,0.591427843051018,0.0008252817373798738,2.0327759284087517,0.02658832688104887,0,0.20367659748140987,1,0.0003189277461569643,1.1467741497031234,0.7269587603063938
ENSMUSG00000021362,Gcm2,0.00030848402811185587,-0.46069165410967905,0.655194715163159,0.00030717525251612625,-0.37690960265454443,0.7567795773059183,0.0005148743922985573,0.7217757513217471,0.5663113808652879,0.0009628286936098527,1.66902765782676,0.09491943779507057,0,-0.27276144646157796,1,0.0006378554923139286,1.284277673453058,0.47581506457010375
ENSMUSG00000032226,Gcnt3,0.0007712100702796397,-1.655069699276531,0.000008973286640567283,0.0006143505050322525,-1.8744092621253614,0.00001033266402739237,0.001673341774970311,-0.01886550098785733,1,0.004676596511819285,1.6608071510217925,0.0003922101738297639,0.019016064824951457,4.058860044629629,0.0000000000000001613460411822627,0,-2.5637192331018905,0.0806115871554401
ENSMUSG00000091387,Gcnt4,0.04183043421196766,0.43277288850567697,0.00865129482948351,0.010175180239596683,-2.2240022816393807,0.0000000000000000000000000000009439038958018732,0.12858987947656467,2.344850378959968,0.0000000000000000000000000001645947149063344,0.007840176505108801,-2.2595877089364738,0.0000000004968036796429172,0.019016064824951457,-0.8969041286620243,0.1806961291683232,0.026789930677185,-0.400673040045084,0.6203990653311863
ENSMUSG00000025777,Gdap1,0.3486486485720195,0.4631140553793551,0.002736175373951046,0.39418264279131904,0.702967696057899,0.000007741981890868669,0.09306354640796423,-1.750268280891215,0.000000010887900500357156,0.09078099111178611,-1.779961234010851,0.000000018772019499919345,0.07260679296799646,-2.0415102181936904,0.0003168857154998846,0.017859953784789998,-4.0603764300564045,0.0000000000062093651837116795
ENSMUSG00000109523,Gdf1,0.31709073249617664,0.4112769023929519,0.008285211007981259,0.27549780460040074,0.03953589468464114,0.8587242847493916,0.38074961310478306,0.5585761791010213,0.02718489913890552,0.08844269285587647,-1.7053422543310945,0.00000006393545508141378,0.08228769869706266,-1.7487661499415164,0.0018945930036557107,0.06984517640837518,-1.9905938779170198,0.0001355023882715333
ENSMUSG00000021943,Gdf10,0.028627317808780226,-1.7103345710823006,0.0000000000000000000000003259410992870645,0.036016298357515804,-1.1927992642930834,0.000000000008906619555423274,0.32964832966915125,3.086795726606241,0.00000000000000000000000000000000000000000000000000000025383072212127095,0.017330916484977348,-2.0482655570835955,0.00000000349644106419697,0.0418353426148932,-0.6932394307542991,0.33672262662773333,0.21400051767132303,1.8077725414568206,0.000000021551049168138202
ENSMUSG00000025352,Gdf11,0.030601615588696104,-1.9349714879345776,0.00000000000000000000000000000008003715362513368,0.1297047503749343,1.1476400344970608,0.0000000000003102827848103381,0.15381872469919397,1.0553502762716263,0.000010351020829360223,0.04236446251883352,-1.0141709351067623,0.0016428257218685243,0.09162285779294792,0.17403513254429237,0.6726652589092008,0.11832219382423374,0.5615766249461158,0.1459525074153606
ENSMUSG00000038508,Gdf15,0.0007403616674684541,-0.17438746895303758,0.7871036064602571,0.0006527474115967683,-0.37690960265454443,0.5094339326472876,0.0014159045788210325,1.037277577049677,0.13015984418629348,0.0006877347811498948,-0.00904424728587827,1,0.00034574663318093555,-0.27276144646157796,0.870419900074399,0.0019135664769417856,1.5309176410361829,0.11010634205955543
ENSMUSG00000072625,Gdf2,0.0004627260421677838,-0.5050857734681333,0.33752760472701493,0.0010367164772419261,1.4531653959031434,0.0023390092631084105,0.00025743719614927863,-0.7313968768438688,0.459717628988159,0.0004126408686899369,-0.17896924872819042,0.8651722119019044,0,-0.857723947182734,0.6213326998536018,0,-0.9787567323807345,0.610726428918695
ENSMUSG00000038259,Gdf5,0.00209769139116062,0.32590470778112923,0.32274949167071476,0.0015358762625806313,-0.35920760092108495,0.3598061681697516,0.0019307789711195897,0.15192014299079837,0.8728632660027907,0.0002750939124599579,-2.2919782105573763,0.0024768065588952216,0,-2.482214812090527,0.05232403698634057,0.007016410415453214,2.152487800897517,0.00004624929293977912
ENSMUSG00000037660,Gdf7,0.0010796940983914957,-0.04565415483083335,0.9447017994329827,0.0015358762625806313,0.7809700571271758,0.04332360551553131,0.0006435929903731966,-0.6001523435656164,0.4365182808324838,0.0002750939124599579,-1.5450971475260875,0.06732880942055026,0.0010372398995428067,0.30097379883632414,1,0.0009567832384708928,0.1799410136383237,1
ENSMUSG00000018238,Gdf9,0.00030848402811185587,-1.7291804900355796,0.0007674180830341479,0.0004223659722096736,-1.0773493207956353,0.06045647282792419,0.002831809157642065,2.3732125299309175,0.000018094396833849333,0.0020632043434496844,1.7279213468803292,0.0049771861499995846,0.00034574663318093555,-0.22695775684845287,1,0.0009567832384708928,0.699315172731902,0.7002349923957492
ENSMUSG00000022144,Gdnf,0.0012339361124474235,-3.6109342896902916,0.00000000000000000000000000000000000000000000000006781930323237792,0.02403646350938688,3.1807024099216568,0.00000000000000000000000000000000000000000000000000000000000018316081207393055,0.0038615579422391793,-1.3660781171815328,0.00046388682749181373,0.003851314774439411,-1.3605166177872547,0.0007248700793587887,0.0044947062313521625,-1.0257393586164145,0.18785796875610064,0.009567832384708928,0.0329250726668997,0.948375641906406
ENSMUSG00000061666,Gdpd1,0.1359180627860837,0.004418622577671449,0.9885095749576711,0.16687295592938559,0.4699676336533716,0.004429307537648129,0.09216251622144175,-0.6054603311087989,0.05241052540389075,0.14098563013572843,0.06214680057107591,0.8375673628223687,0.06154290070620653,-1.1624905724217252,0.04769635257246873,0.037952401792678746,-1.8684465872356455,0.00039973783062419296
ENSMUSG00000019359,Gdpd2,0.009408762857411605,-3.1647535058152223,0.000000000000000000000000000000000000000000000000000000000000000008929942456749745,0.045461937372386685,-0.35343566093114287,0.055122154509908095,0.3221826509808222,3.691477553272988,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000009684203619921298,0.020769590390726823,-1.4553004771754408,0.000013092373060568007,0.01867031819177052,-1.5409099839920142,0.011579560880678878,0.030298135884911606,-0.8443181822305776,0.16047408538787733
ENSMUSG00000028214,Gem,0.007712100702796397,-1.5294378211846231,0.0000000000000011980386219971813,0.015627540971757923,-0.09680168346180906,0.7176942802373253,0.05431924838749779,2.1487182226915236,0.0000000000000000000963097429685359,0.008527911286258696,-0.9871236290289547,0.009005442730028533,0.023165024423122682,0.5432383668843874,0.2717541769195813,0.02997920813875464,0.936462847422245,0.023244264886429337
ENSMUSG00000051235,Gen1,0.005922893339747633,0.03373330019787524,0.9035783450027205,0.005221979292774147,-0.23016223466098928,0.4010294194448341,0.009911332051747226,0.8889784523680442,0.004912966058307286,0.006189613030349053,0.11876938059210307,0.7760015023788666,0.0034574663318093554,-0.6462198419890228,0.5162923983825716,0.0015946387307848213,-1.657454671367761,0.035544903594033415
ENSMUSG00000020932,Gfap,0.10707480615762517,-3.304706748835307,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000009183235096083719,0.13634741521059554,-2.770705865183832,0.0000000000000000000000000000000000000000000000000007741880427976793,3.2942950805242437,3.091196461467926,0.000000000000000000000000000000000000000000000000000000000077697307408114695,0.6552736994796198,-0.036514700945196266,0.9614530220740826,1.3757258534269425,1.0949995710924325,0.004324037981908018,3.8178840492450195,2.8176686484660576,0.000000000000000000000003110558007120935
ENSMUSG00000029275,Gfi1,0.00040102923654541266,-0.5602273276605931,0.3067961867744157,0.00030717525251612625,-0.9212301188783538,0.13772395901886578,0.0005148743922985573,0.24372845451710212,1,0.0005501878249199158,0.34940972362660006,0.8572280904927793,0.00311171969862842,2.9617038071754447,0.00035328085047298005,0.001275710984627857,1.6427316443655346,0.1708151602840367
ENSMUSG00000026815,Gfi1b,0.00024678722248948473,-0.2907666526673651,0.8200321412978526,0.0002303814393870947,-0.3244421827604089,0.9166577854698613,0.0005148743922985573,1.2072025784919873,0.32623472525830055,0.0004126408686899369,0.9205664248227254,0.439298142156775,0.00034574663318093555,1.2036765974814099,0.6286555505925813,0.0003189277461569643,1.0826438122834077,0.636978239198255
ENSMUSG00000029992,Gfpt1,0.17842716185989743,-0.38452372942490864,0.0166351796118489,0.2442427226568849,0.329374113282487,0.053442185762315665,0.20826669168476641,-0.018083023225028416,1,0.20838363868841814,-0.017016007039590608,1,0.19880431407903795,-0.08511704957754818,1,0.28862961027205264,0.4770137473298186,0.263821999768578
ENSMUSG00000020363,Gfpt2,0.01175324147106171,-1.6596958585186625,0.000000000000000000004525709337958359,0.03390446849646744,0.5360116090831122,0.002362128352297182,0.06345826885079718,1.4743313982988608,0.00000000038137124366743443,0.013754695622997897,-1.0197177488003293,0.0030478329544128993,0.01728733165904678,-0.6261677728221082,0.41698137034027016,0.07239659837763089,1.541250326499652,0.0000075107406515200165
ENSMUSG00000025089,Gfra1,0.1740158402578979,-0.3997135189069172,0.012882636586175285,0.23683211968993334,0.29999346577349284,0.08338514870162331,0.2842106645488036,0.5177059830204342,0.04394263086461999,0.25129828903217155,0.31219344490253165,0.26019987603160255,0.13587842684010767,-0.6223429873639756,0.37265596360227926,0.07016410415453214,-1.5929780015963404,0.0023166250999395806
ENSMUSG00000022103,Gfra2,0.35392372545273226,1.337357446128356,0.00000000000000000013591361487743928,0.16019189418715984,-0.6978001606105375,0.0000328280034294482,0.11520314527680219,-1.053632967684886,0.000445462406714354,0.04910426337410249,-2.315984220139933,0.0000000000023498458638879155,0.13968163980509796,-0.7198344657297433,0.2707060939864249,0.24557436454086248,0.11814162493018676,0.7305847877879741
ENSMUSG00000024366,Gfra3,0.00027763562530067027,0.5393083458903227,0.5657137393365947,0.00019198453282257892,-0.18426452471214816,0.8725493927398101,0.00025743719614927863,0.7047022379628061,0.7869011008646118,0.0002750939124599579,0.8103835070723022,0.7605079348141746,0,0.4793110400948368,1,0,0.3582782548968364,1
ENSMUSG00000048731,Ggnbp1,0.011197970220460369,-1.7610567867793572,0.00000000000000000000003842477450478645,0.015281968812677281,-1.1013465222967591,0.000000004014950591053818,0.11700520564984714,2.7526795637483765,0.0000000000000000000000000000000000000005640155467409138,0.04153918078145365,0.6996323024489062,0.008605118919676153,0.014175611960418357,-0.9268859716901297,0.1813480404286429,0.045287739954288926,0.7902291371120267,0.044251842813224466
ENSMUSG00000020530,Ggnbp2,0.6549115916814701,0.19910855696338636,0.2284660824689238,0.6740576947400746,0.23882524686142825,0.17556421945033854,0.43339551971731055,-0.5243986343880971,0.07624293879978633,0.4572060825084501,-0.43864108381635314,0.1519167905776521,0.4349492645416169,-0.4904295119301957,0.42499837670537494,0.437568867727355,-0.4828940949802304,0.38175572592226203
ENSMUSG00000021302,Ggps1,0.20609817918153092,-0.2945131795261846,0.07195093874072601,0.29550259292051345,0.5368298525873847,0.0008614618174419376,0.20800925448861712,-0.18481741205380642,0.5964287828381106,0.17812330831782275,-0.4254169572485398,0.1693928146973317,0.21609164573808473,-0.11572421805830979,1,0.21591408414826482,-0.11745265936861848,1
ENSMUSG00000020713,Gh,0.0004318776393565982,1.2762739400565284,0.09704019991302858,0.00003839690656451578,-2.421303722012997,0.019034656832227378,0.0005148743922985573,1.2812031599357656,0.28148764369157486,0.00013754695622997896,-0.14654777103581296,1,0.00034574663318093555,1.2678069349011256,0.6730856024841461,0.0003189277461569643,1.1467741497031234,0.6861890940593202
ENSMUSG00000055737,Ghr,0.023444786136501045,-1.5205708165237706,0.000000000000000000054072881469625016,0.04415644254919315,-0.23562517857507714,0.22099890167623082,0.14107558348980467,1.8363999536208224,0.000000000000000046469940191912403,0.016368087791367496,-1.6773146851027514,0.0000005991420049440171,0.09750055055702382,1.0378208429354197,0.006824455858422489,0.16743706673240624,1.910415137406885,0.0000000014262338621864513
ENSMUSG00000027643,Ghrh,0.0004318776393565982,-2.6412638997514986,0.021979670618587563,0.002879767992338684,1.0572367195720052,0.24848014181613665,0.004891306726836294,1.6852498752966332,0.10922537084785074,0.0019256573872197054,0.13231160195966574,0.49196252265872686,0.0020744797990856134,0.3646684741537136,0.48952197095551897,0.0006378554923139286,-1.0182850965673733,0.734495579529432
ENSMUSG00000004654,Ghrhr,0.0002159388196782991,-0.045654154830835125,1,0.0002303814393870947,0.14504310054081238,1,0.0003861557942239179,1.207202578491989,0.3614818799440915,0.0002750939124599579,0.8103835070723022,0.7605079348141746,0,0.4793110400948368,1,0,0.3582782548968364,1
ENSMUSG00000064177,Ghrl,0.00030848402811185587,-0.3231881303597426,0.6604047338667982,0.00030717525251612625,-0.2513787205706848,0.7889227788197481,0.0003861557942239179,0.45231507632852086,0.8377650931518155,0.0005501878249199158,0.9343722243477561,0.43936870893291957,0.00034574663318093555,0.8692575584108511,1,0.0009567832384708928,1.8513182661769534,0.2001317497823666
ENSMUSG00000051136,Ghsr,0.0007712100702796397,-0.6428949853304289,0.12026378156770351,0.0011903041034999893,0.31020744206110074,0.5100067079421589,0.0003861557942239179,-1.1326474243926352,0.1471169889637759,0.0011003756498398317,0.23488133560021218,0.9088798794469368,0.0006914932663618711,-0.04535095035850567,1,0.0044649884461974996,2.383813347003973,0.00018160770927925683
ENSMUSG00000048000,Gigyf2,0.11571235894475713,-0.22590970745395644,0.18140782886706647,0.1277081112335795,0.006390756799323771,0.9818416918848626,0.14287764386284962,0.18625388524355957,0.5317938656564306,0.14098563013572843,0.16357249786602024,0.5822126456808534,0.14417634603645013,0.1891935346889757,0.6430108222305048,0.1588260175861682,0.3357816909468605,0.3919630883974245
ENSMUSG00000054435,Gimap4,0.0010179972927691244,-2.6632476597919563,0.0000000000000000022757418471937427,0.00034557215908064204,-4.036548789670197,0.00000000000000000000000605577012409403,0.0038615579422391793,-0.1423818592982391,0.875507070655571,0.0011003756498398317,-1.918070587238387,0.0014148237835776224,0.05981416754030185,4.735553821750426,0.000000000000000000000000000000000000007590995581027366,0.029341352646440715,3.1566798926762862,0.000000000000021250901736941195
ENSMUSG00000014351,Gip,0.0006478164590348974,0.04454365414074424,1,0.0006911443181612841,0.1985925688175456,0.7838225872732317,0.0005148743922985573,-0.05583182734180525,1,0.00013754695622997896,-1.35954149437001,0.19467916927404116,0.0010372398995428067,1.1125287094232146,0.4621300518026079,0.001275710984627857,1.3431713625066273,0.2780717353667577
ENSMUSG00000019433,Gipc1,0.35774892740131925,0.18252716896797327,0.2757683009751897,0.2659753717724008,-0.4564621306419885,0.007766986644283144,0.2916763432371327,-0.20793435322270448,0.5404215034842111,0.4739868111685075,0.5744750249070121,0.024575085840583533,0.30460278383240424,-0.13017829383203394,1,0.42449283013491945,0.36915016046040616,0.4098072740909973
ENSMUSG00000030406,Gipr,0.010365063344558358,-1.4798286412179102,0.0000000000000001133930530429933,0.012594185353161176,-1.0240946184585589,0.00000007541885951921328,0.005534899717209491,-2.0294639738265783,0.000000030971275852925026,0.11608963105810224,3.2908575412714867,0.00000000000000000000000000000000000000000000000000000008221532688748933,0.0155585984931421,-0.4435573776260169,0.6291109068437319,0.03348741334648125,0.6929776254923876,0.09401529306996034
ENSMUSG00000050953,Gja1,0.22352752676985077,-3.2507086212016016,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000033613713883102375,0.25626095441157837,-2.8787136963030924,0.000000000000000000000000000000000000000000000000000000006526241697091099,9.27494730286621,4.231125404459238,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011060520247153303,0.6240505404154145,-1.1909296291850329,0.0000650347316436596,1.4714976708180616,0.1272733051687081,0.817739842976509,4.0573987866089,1.7092142193026207,0.00000006650892764909906
ENSMUSG00000048582,Gja3,0.0008329068759020109,0.6462235498068338,0.20420686158800383,0.0006527474115967683,0.038127896624299495,1,0.00012871859807463932,-1.4932371396491035,0.13212677966804512,0.0002750939124599579,-0.7745789936488539,0.4597661679155644,0.0006914932663618711,0.6397757122880829,0.8466694973806599,0.0009567832384708928,0.9623495785656964,0.6395098235647667
ENSMUSG00000050234,Gja4,0.004812350838544951,-3.232832837604959,0.000000000000000000000000000000000000000000000000000000001875028948019451,0.0038780875630160944,-3.392734569816227,0.000000000000000000000000000000000000000000000000012090804217789156,0.010941080836344342,-1.4802748328551019,0.000026366868178453727,0.004814143468049264,-2.6631232967767176,0.000000000039314471063144435,0.1759850362890962,2.9142370683396757,0.0000000000000000000048462025063276114,0.4509638330659475,5.280001811758602,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000021150106886180453
ENSMUSG00000057123,Gja5,0.0010796940983914957,-3.6787839380125,0.000000000000000000000000000000000000003024320805607294,0.0016510669822741787,-2.8731278915456215,0.000000000000000000000010601639305288615,0.005020025324910933,-0.8502476936919114,0.06964292074124427,0.0009628286936098527,-3.1341993786081677,0.000000045701730092699426,0.11617086874879434,4.596366328659885,0.0000000000000000000000000000000000000000000002080520355598468,0.07781837006229929,3.694220766913654,0.000000000000000000000000001359358373581712
ENSMUSG00000049908,Gja8,0.00027763562530067027,-0.13876355922231554,0.8821695081310759,0.0002303814393870947,-0.402444694761682,0.6377158182170187,0.00025743719614927863,0.2686031231561312,1,0.0006877347811498948,1.5759182534352796,0.10791511218450768,0.00034574663318093555,1.142276052817266,0.7445012385035357,0.0003189277461569643,1.0212432676192655,0.7514770882258311
ENSMUSG00000047797,Gjb1,0.006385619381915416,-4.789366581437626,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009319939336934824,0.017432195580290164,-3.1179913052929824,0.00000000000000000000000000000000000000000000000000000000011948792146755978,0.026902186997599616,-2.107321324365302,0.00000000008249670350193319,1.04673233691014,6.305887344405833,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008089960059980578,0.024548010955846425,-2.155234677090848,0.0002663158259390797,0.0044649884461974996,-4.54894977377155,0.0000000000026881439575884876
ENSMUSG00000046352,Gjb2,0.005830348131314076,-5.177249415149077,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000037234360521480185,0.009714417360822493,-4.25032949363723,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000011213605388651488,0.20582103832134827,0.7841286994026158,0.0017481638882106583,0.01595544692267756,-3.1136676396943996,0.000000000000000040700722570212244,0.12896349417648897,0.014536850937636459,0.8901350035688687,2.43947833035462,6.2019580086971136,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000022081839883636102
ENSMUSG00000040055,Gjb6,0.0920516339885778,-3.0862793574624647,0.000000000000000000000000000000000000000000000000000000000000000000000000004084810919502685,0.09395723036337013,-2.8944632093155693,0.0000000000000000000000000000000000000000000000000000000044439076762606115,2.7808365928045076,3.4528073239984955,0.000000000000000000000000000000000000000000000000000000000000000000000000000002003554942827666,0.18348763961079192,-1.5368006191422436,0.0000004390898063215396,0.4384067308734263,-0.198065108962164,0.8157379681259317,3.249554805593309,3.065911723328404,0.0000000000000000000000000000007059291358190034
ENSMUSG00000034520,Gjc1,0.01132136383170511,-3.4234619508213298,0.00000000000000000000000000000000000000000000000000000000000000000000000000004560678531389916,0.10820248269880547,0.8165399181144108,0.0000003873588252327152,0.030377589145614878,-1.4229531653870673,0.000007691736517733166,0.02393317038401634,-1.7699646970165501,0.000000124448735936023,0.49752940514736627,3.031121057883898,0.000000000000000000000000040744501915121924,0.34125268838795175,2.37317247019653,0.0000000000000030896958218046357
ENSMUSG00000068615,Gjd2,0.0034550211148527857,-2.7398605020976845,0.000000000000000000000000000000000000000012456341561828981,0.03904965397611255,3.444687241978838,0.000000000000000000000000000000000000000000000000000000000000000000000000000000005000732893302631,0.004762588128761655,-1.7396267624866741,0.0000027741874239886525,0.004539049555589306,-1.7993256559845392,0.000002885729697990469,0.0020744797990856134,-2.69782745158005,0.00026942935027839734,0.0009567832384708928,-3.6298084235596635,0.0000014969073396552669
ENSMUSG00000025059,Gk,0.13924969028969175,-0.18958244151955306,0.2701159712979346,0.14310527076595034,-0.11135757278005709,0.5923509734843618,0.32179649518659825,1.2822357824250155,0.00000001329162690641561,0.07386271549549871,-1.0999732134861575,0.00041111132982152667,0.08194195206388173,-0.8995441228773609,0.14426861128223098,0.1534042459014998,0.027743031006948193,0.8688079377334795
ENSMUSG00000030049,Gkn2,0.00027763562530067027,-0.3086885606646277,0.7658252539903588,0.00030717525251612625,-0.039874615376973566,1,0,-1.5476849236714791,0.28309065815095563,0.0012379226060698107,2.4648869410465366,0.0015572006534119926,0,-0.027648948625046188,1,0,-0.1486817338230466,1
ENSMUSG00000031266,Gla,0.04469933567340792,-0.16952581299300284,0.34927091168404956,0.05452360732161241,0.28260129357364594,0.12307500588261658,0.04415047913960128,-0.12974503362031342,0.7950521602181471,0.042777103387523455,-0.1781469659809991,0.6797926768666792,0.037686383016721975,-0.348605204445084,0.7226666447658011,0.059320560785195355,0.3261545778125736,0.43103240800878706
ENSMUSG00000045594,Glb1,0.12879208173669984,-0.302572258485573,0.06564545594707266,0.15558426539941794,0.12960082581057675,0.5077226558969002,0.1932066157100336,0.4494008988786531,0.08825257934904308,0.06244631812841045,-1.309377194542646,0.00002807475016789569,0.1721818233241059,0.24382662782533693,0.563572957725196,0.312230263487668,1.1600846032865024,0.0009377171342774835
