Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value
ENSMUSG00000078365,Mos,0.0005244625067436381,0.1858555496284744,0.8113261441286164,0.00046027618404250343,-0.07105496394345856,0.9149607895932865,0.0005120320471822469,0.3503529968137915,0.863121597699333,0.0002749878460679696,-0.3506934375435993,0.6840728604977456,0.0006715036945818518,0.7783032811476538,0.6556911562173275
ENSMUSG00000015365,Mov10l1,0.0005861639781252427,0.10653309696706792,0.9238145534356329,0.000498632532712712,-0.20117895732779623,0.8561357975769299,0.0006400400589778087,0.42576039947181243,0.7540227382527205,0.0005499756921359392,0.2418822472874318,0.8753095016048438,0.0006715036945818518,0.5559108598112061,0.7108630414646985
ENSMUSG00000020000,Moxd1,0.017492367136684873,-1.3065275271299441,0.00000000000020232316381028754,0.051013943731377465,1.0933545470033081,0.00000000029708553168390274,0.009728608896462692,-1.841494917648859,0.000000269038295065886,0.005087275152257438,-2.7684758387055313,0.000000000006667525017030483,0.10038980233998686,1.879015014186038,0.00000000000019839756550855204
ENSMUSG00000023861,Mpc1,0.45702279852354444,-0.1916379395989516,0.2582201521252968,0.518309339580529,0.09775287257330634,0.6225451100414979,0.49679909377857506,0.004387277064899386,0.985123876185043,0.6535086161805298,0.44650512795476693,0.08955385149444275,0.4102887573895115,-0.29183626456253675,0.42681715177450025
ENSMUSG00000026568,Mpc2,0.5063531248931372,0.217740208422732,0.18404609357498627,0.5375642266129738,0.3267685568962828,0.05382382932197838,0.29505846718876977,-0.7099164147184149,0.014115687678969941,0.35418434573554486,-0.42435807882032295,0.1677545398191825,0.27162324445835906,-0.8206017426417924,0.01309549582574304
ENSMUSG00000032306,Mpi,0.14450484597571772,0.007533565295566813,0.9738532716574856,0.17854880305982113,0.48878020910940334,0.00289514265601415,0.1194314750052591,-0.2959039697627186,0.36037100189979726,0.08675866543444442,-0.786293605262455,0.011996875178592348,0.09300326169958648,-0.6699256978651373,0.06293979410952796
ENSMUSG00000006389,Mpl,0.0025606110623365864,0.7419853681419166,0.012555643208563432,0.0008821960194147982,-1.4344596948069803,0.000060696109673334924,0.001408088129751179,-0.3965966859250383,0.5398621060308207,0.002887372383713681,0.6948875967652981,0.18279592557563273,0.0028538907019728704,0.6772841164214096,0.22986785425484044
ENSMUSG00000012429,Mplkip,0.05673450293538533,-0.17391642595915213,0.3275282679548901,0.062367422937759216,0.046540326064294035,0.8396445345582784,0.0632359578270075,0.0588605636949624,0.8073273941067274,0.06365968636473497,0.06926178621364043,0.7688219045295299,0.07269027493848547,0.27704189324843,0.34455858098004366
ENSMUSG00000017314,Mpp2,0.9084924646227445,0.8978346826835386,0.0000000012756896126388615,0.47101596167016185,-0.6727523374931281,0.00005423927234105424,0.3435735036592877,-1.0129465872959298,0.0004173368354046231,0.9294589197097374,0.556649267878798,0.029177209837379293,0.20934127678589232,-1.7313927863257879,0.00000027717927023899077
ENSMUSG00000052373,Mpp3,0.3246114409386212,1.4792120378595015,0.00000000000000000000001633606154433035,0.17083917697710918,-0.33903482295778753,0.05668816869709513,0.08282118363172844,-1.3687846117562077,0.00000554277004521665,0.02832374814500087,-2.9420610133418723,0.000000000000000028364827120292015,0.02988191440889241,-2.840257670057683,0.00000000000007102639276218045
ENSMUSG00000005417,Mprip,1.1728215680215381,-0.20143707129948843,0.22990176660549538,1.2368388192195472,-0.06795506554039604,0.7579428457552033,0.9596760644313262,-0.45057700590334826,0.1315920451773553,1.06860276982013,-0.28046528252810216,0.382786808153249,2.689372296800317,1.209800113490799,0.0000012231580955993467
ENSMUSG00000026712,Mrc1,0.001264880163322892,-5.309577436977002,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000001228697066746467,0.001917817433510431,-4.527728609955536,0.00000000000000000000000000000000000000000000000000000000000009104137716105198,0.05862766940236727,1.0720334535873404,0.00011793711440500976,0.0016499270764078178,-4.24585474057001,0.0000000000000002318483580867078,0.31896425492637964,5.384416684130231,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000031675655719338784
ENSMUSG00000031928,Mre11a,0.07740449584822283,-0.41318262155455576,0.011285481856595437,0.09627443516222363,0.08405678222083113,0.6877684000235119,0.11200701032111651,0.3086896784219424,0.24374221538386864,0.11247002904179958,0.31293230110789194,0.2342871219928781,0.10979085406413278,0.2689093570516823,0.354227559893027
ENSMUSG00000031070,Mrgprf,0.00043191029967123144,-6.097615350282849,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004267830069208587,0.0008821960194147982,-4.914452635926593,0.0000000000000000000000000000000000000000000000000000000000000000002123861041350075,0.006784424625164771,-1.552574148387385,0.000024452332107763716,0.004124817691019545,-2.2619862251990837,0.000000025654715732303647,0.23267603017261168,7.145189022751612,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007365545372555126
ENSMUSG00000038046,Mrm3,0.08493207535677857,0.19078363312532653,0.2692259696982835,0.1032552906202016,0.6299588545544208,0.00011427670834949237,0.04211463588073981,-0.9693875388358077,0.0015742375023714127,0.03946075591075364,-1.0620434298205166,0.0008025392174603055,0.033239432881801666,-1.3026533285380757,0.0002444196180438205
ENSMUSG00000020381,Mrnip,0.06959925971844987,0.5691998976187853,0.00035356850786234806,0.06309619356249317,0.2581065877974149,0.1631591068092678,0.027649730547841332,-1.093685407825955,0.00045351590050635794,0.029423699529272748,-0.993800714857473,0.0020038512928157916,0.0226632496921375,-1.367054498655384,0.0001614667433798086
ENSMUSG00000042292,Mrtfa,0.01758491934375728,0.9286551148290911,0.00000011910012613714485,0.011353479206381752,-0.221495853618225,0.3379279312973067,0.00665641661336921,-0.971575098073572,0.007532471004363398,0.0031623602297816506,-2.0438135304405947,0.0000005873541282172278,0.01074405911330963,-0.23091524888172454,0.6625596200555934
ENSMUSG00000024673,Ms4a1,0.0008021191279608584,-1.4335404481565561,0.0022671459478124495,0.0006137015787233379,-1.7346579139041793,0.0009753562893846207,0.0012800801179556173,-0.27295581555684834,0.9022920803713517,0.003024866306747666,1.0544738177111839,0.09363806538977332,0.00956892764779139,3.2554624923342947,0.0000000015624067669336285
ENSMUSG00000024680,Ms4a2,0.00027765662121722023,0.05406567707293242,1,0.0003452071380318776,0.5504334128028123,0.6173292167730275,0.00025601602359112344,0.3909949813111364,1,0.0001374939230339848,-0.14716004345846656,0.7963965547303757,0.00016787592364546296,0.16686856906530778,1
ENSMUSG00000024672,Ms4a7,0.00043191029967123144,-3.801544413591893,0.0000000000000000000000000007136003978784636,0.00046027618404250343,-3.521087884578507,0.000000000000000000009776964264107985,0.006912432636960333,0.9353154975349458,0.01692811292952989,0.0009624574612378937,-1.9684991949517725,0.0012122851746264906,0.03861146243845648,5.018617610481365,0.000000000000000000000000000000000000000000000000000000000000028272144689697387
ENSMUSG00000024151,Msh2,0.1677663006865826,0.11079320551179439,0.5299385706891078,0.19734341390822335,0.4706571271445914,0.004224192784006918,0.09306182457537338,-0.8484443081102007,0.004947613675923237,0.10642029642830425,-0.6386182131960649,0.04388072449781227,0.11314837253704203,-0.5358859730121477,0.14827735934048097
ENSMUSG00000054256,Msi1,0.0713886023885164,-1.264029135566771,0.0000000000000008798373809341589,0.10686078739520122,-0.41313362000805043,0.01828599960722983,0.5047355905098999,2.4882630165910093,0.000000000000000000000000000000000007202113489999219,0.06668455267148263,-1.0375852632892393,0.0009422434417632827,0.14538054987697094,0.16807926464953526,0.5529682046130742
ENSMUSG00000063011,Msln,0.002406357383882575,-1.6842037536401175,0.00000000018447559957624177,0.0011890468087764673,-2.6645794781680383,0.00000000000000004792568703088153,0.0012800801179556173,-2.11370794749456,0.00015611007843852837,0.0002749878460679696,-3.9004274499537743,0.00000006766089462142947,0.05455967518477546,5.044291004370795,0.00000000000000000000000000000000000000000000000000000000000000000009415593713625478
ENSMUSG00000031604,Msmo1,0.2376740677619405,-1.2161507004571948,0.000000000000004804478271541453,0.26772731371805614,-0.9017415102342522,0.000000058561911194560424,1.3412679475938958,2.0489925921603516,0.000000000000000000000016318952646488695,0.8972853417197849,1.25336904475483,0.00000004983379963357846,0.3412917527712262,-0.3352903617453391,0.35414294702763943
ENSMUSG00000031207,Msn,0.020114679670403063,-3.477938357105069,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000010975557305453768,0.0249316266356356,-2.9862688940837447,0.00000000000000000000000000000000000000000000000000000004531569874355029,0.3494618722018835,1.560825652584207,0.0000000000009975366760961217,0.11934472519349881,-0.26311317758131203,0.4859068131909432,1.0619830929811986,3.9947456368076955,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000037306097637793284
ENSMUSG00000025044,Msr1,0.00037020882828962695,-3.329923385946681,0.0000000000000000001424629512869464,0.0004219198353722948,-2.956606087341539,0.00000000000006464224100436086,0.004736296436435784,1.0799552025665102,0.008670512969221037,0.00041248176910195446,-2.324353045364818,0.0008741794283693715,0.02316687746307389,4.745241260426112,0.0000000000000000000000000000000000000000000000008109330233000775
ENSMUSG00000054733,Msra,0.34608355297941956,0.9265551952509714,0.0000000004983772322792918,0.24459843546992036,-0.037348428862231664,0.8777964318877431,0.10445453762517837,-1.3397262097215796,0.000007913511664886455,0.10545783896706636,-1.3187538652613977,0.000020523809771759887,0.10374732081289612,-1.3271440923081468,0.00012153663436626053
ENSMUSG00000075705,Msrb1,0.028012468007248437,-1.1337106296241153,0.00000019680134522176556,0.04595090570690993,-0.08580504543017486,0.7869527837005819,0.04889906050590458,0.037662212558446484,0.8481825713674396,0.12924428765194573,1.7049962986668437,0.00000002449051923131875,0.063457099137985,0.44878203693806196,0.22986785425484044
ENSMUSG00000032591,Mst1,0.0004627610353620337,0.4520296629928353,0.5620451420898591,0.00030685078936166897,-0.3791772593057896,0.684438700587907,0.0006400400589778087,1.028424901926428,0.3362917361603586,0.0002749878460679696,-0.009656519708531874,1,0.00016787592364546296,-0.3278961226842707,0.8121153315529905
ENSMUSG00000032584,Mst1r,0.003794640489968676,0.20828659576780062,0.4501128472467698,0.0023013809202125173,-0.8081894820652344,0.0033629983119291555,0.001408088129751179,-1.2827767863678758,0.012633678703014106,0.0020624088455097724,-0.7321225441796226,0.15885436138707393,0.011583438731536945,2.0413376869814472,0.0000000006681252186654134
ENSMUSG00000026100,Mstn,0.0020669992912837505,1.5394925042431744,0.0000065633024182017815,0.0008438396707445896,-0.7443585521470375,0.07718561315448981,0.0006400400589778087,-0.8016500966312599,0.25969841386325554,0.000687469615169924,-0.6877284248211701,0.3593124748850898,0.00016787592364546296,-2.017556002072121,0.028855619118877983
ENSMUSG00000048450,Msx1,0.0034552823973698515,-4.057126060947698,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000009969746154260917,0.0029534388476060635,-4.113886879531628,0.000000000000000000000000000000000000000000000000000000000000000000013268278324283757,0.07334859075885687,1.2128748612265805,0.0000006856851681497115,0.005499756921359392,-2.784475713822985,0.000000000001842691446387007,0.34297051200768086,4.9742234911229115,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000036324191518155715
ENSMUSG00000021469,Msx2,0.0007095669208884517,-2.334976613672966,0.00000000000036962911099096584,0.0005753452300531293,-2.4877017160839596,0.000000000008254653049279057,0.011520721061600556,2.9379602187905096,0.000000000000000000025216340438636045,0.0008249635382039089,-1.4728305400316462,0.017938519775797603,0.01074405911330963,2.5718524036802286,0.0000000000004186349556196974
ENSMUSG00000021144,Mta1,0.21370304613018715,0.11702952414711643,0.5023278701867355,0.1896337878255114,-0.15232880275540417,0.441389956225037,0.21786963607604606,0.10745272409317597,0.7261006393023444,0.16636764687112163,-0.31861250191341517,0.3179037930459419,0.23972681896572112,0.2553413473823629,0.41887161796296685
ENSMUSG00000071646,Mta2,0.2667354607826762,-0.09397540850884001,0.6046292278592207,0.22902575790981566,-0.39392834863716164,0.0236336141886015,0.3456216318480167,0.3568364957157508,0.18660096150026745,0.24570164046173085,-0.19086937790586234,0.5799354439035836,0.49607335437234307,0.9340681046038817,0.000371224025972618
ENSMUSG00000055817,Mta3,0.24402931931424576,-0.27490535647769576,0.09399963853547255,0.2726752826965131,-0.013309739068313453,0.9664662307175881,0.22260593251248184,-0.3304656807214372,0.29408183573052976,0.5217894379139724,1.0646641449449197,0.000006211731511731098,0.21286667118244704,-0.39135502113913634,0.2696480287826627
ENSMUSG00000024012,Mtch1,1.5690684172342022,0.2552042409886215,0.11227112212876265,1.7050164110881134,0.41526301143141947,0.011267747582449757,0.7343819636711376,-1.023404826962868,0.000353023187840965,0.8535622741949778,-0.789309312333037,0.007309169438176454,0.9302004929195102,-0.6482345485803531,0.05157333780361413
ENSMUSG00000027282,Mtch2,0.3366432278580341,0.2268215828843232,0.16613372141229812,0.31302616149757256,0.03754041459532664,0.8649425863694322,0.28148961793844024,-0.14098186681635494,0.7005954254046874,0.26893811345447427,-0.21157882053588395,0.5312377513380075,0.20766251754943768,-0.6035436406194132,0.07377788906055756
ENSMUSG00000052105,Mtcl1,0.2759289800185353,0.902938396990357,0.0000000015424506984402254,0.1896337878255114,-0.11142340853651378,0.5911082977559977,0.11699932278114342,-0.8350610621193293,0.004022962965094992,0.07727158474509946,-1.4552778588953221,0.00000324169125436851,0.08930999137938629,-1.2230682360185448,0.0004077852543572975
ENSMUSG00000028890,Mtf1,0.10230103955070025,-0.06290676668781936,0.7441799216861184,0.09063605190770296,-0.30522485682780065,0.0931165048190279,0.0725805426880835,-0.5783843010929766,0.06564302318757115,0.2243900823914632,1.2713351330744027,0.00000004983379963357846,0.07940531188430398,-0.4287533829979262,0.27270349131114163
ENSMUSG00000029267,Mtf2,0.26716737108234745,0.6224544721799317,0.00004275170158705392,0.22622574445689042,0.14492169555332612,0.4498445869490268,0.1086788020144319,-1.0350329230266424,0.0005373359127772232,0.10710776604347418,-1.051402709144988,0.0006683495295123086,0.10911935036955092,-1.0097340887831856,0.0035864220535108153
ENSMUSG00000004748,Mtfp1,0.6279050235148981,0.8120562558821098,0.000000049824047714119656,0.5303915894116448,0.27859071134538205,0.1075614962333083,0.20583688296726327,-1.2690884667102795,0.000011853262673414713,0.0941833372782796,-2.421983792865693,0.00000000000020070773275944497,0.12221367241389704,-2.0185451656630744,0.000000011481034481512515
ENSMUSG00000029009,Mthfr,0.043900596888011595,-0.07157375041388025,0.7177859486041851,0.055118073039089784,0.4482248435528442,0.00972170241665098,0.031489970901708186,-0.5640892987459338,0.08424438240847232,0.01649927076407818,-1.5329074048531623,0.000003991524296703443,0.062281967672466756,0.5094811363236929,0.07622503637034493
ENSMUSG00000020459,Mtif2,0.18383953398149058,0.020568765084846063,0.9147491963098556,0.20497632729359486,0.25949030189620714,0.14218667853567127,0.17063467972348378,-0.10463662786516137,0.7928630824934393,0.12814433626767385,-0.5498092739063676,0.06992212661608717,0.15612460899028055,-0.2390892360911696,0.5357365632939501
ENSMUSG00000039458,Mtmr12,0.266920565196821,1.3112763824284004,0.0000000000000000009105273869531511,0.1028333707848293,-1.0053681049705872,0.000000002002229917527581,0.08883756018611984,-1.0298874403566902,0.0005980054709541279,0.09335837374007569,-0.9491043696827095,0.002190207793202878,0.17005831065285398,-0.021193719018633317,1
ENSMUSG00000054764,Mtnr1a,0.0005861639781252427,-1.4605074957568256,0.00011781725281747584,0.0027616571042550207,2.470797296689602,0.0000000000010197711924132498,0.00025601602359112344,-1.8166004380972307,0.02575664742623528,0.0002749878460679696,-1.702678766287141,0.030812869342741606,0.0005036277709363889,-0.9586623130185519,0.24174405623708617
ENSMUSG00000050901,Mtnr1b,0.00030850735690802247,0.6769960279931091,0.4425758434513273,0.0001917817433510431,-0.2860678549143092,0.7386019738928128,0.00012800801179556172,-0.04957761007484507,1,0,-1.0096565197085319,0.5182320374721701,0.0005036277709363889,1.538837346452265,0.25041727520749424
ENSMUSG00000028991,Mtor,0.3229146504756271,0.05822594472960496,0.7514157616968106,0.33335502629278313,0.12089249073518582,0.5332745422339582,0.3157957650996508,0.0026118000870147817,0.9903290597744205,0.25408876976680395,-0.33902465341272436,0.2819163659233416,0.2696087333746135,-0.24232167808402405,0.5260840827388457
ENSMUSG00000016018,Mtrex,0.26688971446113025,0.06000933268363684,0.7441799216861184,0.29177674433427697,0.2511118796682432,0.15561508875324062,0.18253942482047103,-0.5582964127580223,0.058204051279032,0.24432670123139102,-0.1006089926654028,0.7973601649362371,0.21018065640411962,-0.3309014678967872,0.3623687509406642
ENSMUSG00000028158,Mttp,0.013790278853788604,-0.42299041732866094,0.02135535110621494,0.02163298064999766,0.615724873054531,0.000632016976236591,0.02380949019397448,0.5980394383141485,0.02988863855944207,0.005912238690461347,-1.5468396158865962,0.000029903184889990557,0.013262197967991574,-0.32905911754038986,0.4906430211880397
ENSMUSG00000038065,Mturn,0.31927426366411243,-0.05648616921572058,0.7673517991938531,0.4221116171156458,0.5903425909733009,0.00020782346321191215,0.22132585239452623,-0.6116235567313433,0.03634545133299081,0.2037659939363655,-0.7345672664067857,0.013434470695055866,0.23955894304207564,-0.4782948954097024,0.16573190747937663
ENSMUSG00000045636,Mtus1,0.0440548505664656,-2.5149926712818127,0.00000000000000000000000000000000000000000000000000006306265994166974,0.11192382541966875,-0.794678036916507,0.0000021532173037995167,0.22798226900789545,0.5059036679413254,0.04909206378518359,0.5296265915269095,2.018244796441223,0.00000000000000000000495868078373552,0.557348066502937,2.0388780949806895,0.0000000000000000005735135954877046
ENSMUSG00000064068,Mtx1,0.0852405827136866,-0.27292398851970034,0.10418618470722713,0.09842239068775531,0.05937449411726892,0.784500055247256,0.11354310646266326,0.27637498022116747,0.29853610443078465,0.09665822789289133,0.016398305553728676,0.8939601238926794,0.11700951878088768,0.31682709138816945,0.27270349131114163
ENSMUSG00000042784,Muc1,0.00043191029967123144,-1.5078132105351827,0.0005255472474017487,0.0001917817433510431,-2.5289243788104727,0.0000037349905321321848,0.004096256377457975,2.783312404089898,0.0000000009318630604492345,0.002749878460679696,1.897234075899986,0.0002420884859074329,0.0006715036945818518,-0.2216967188523462,0.780032957445996
ENSMUSG00000025515,Muc2,0.0024680588552641798,-2.2880756387039387,0.00000045226835473546746,0.0029917951962762724,-1.8327865204953264,0.0002231076314290749,0.0023041442123201113,-1.8688721454439747,0.07765289691752053,0.0012374453073058633,-2.7011906846277327,0.015319093771593392,0.07873380818972213,4.963658323159573,0.000000000000000000000003406917304629173
ENSMUSG00000035638,Muc20,0.00021595514983561572,0.36956750280086226,0.8441148962600327,0.00015342539468083449,-0.22717416586074002,0.8601361881788332,0,-0.8016500966312599,0.5138503742785209,0.00041248176910195446,1.6118318570377372,0.22335213980173557,0.00016787592364546296,0.7194095920940864,1
ENSMUSG00000037974,Muc5ac,0.00043191029967123144,0.9869514812143958,0.15067662673590845,0.00030685078936166897,0.11832240016502737,1,0,-1.445506286405985,0.26371962638552043,0.0002749878460679696,0.37367211984297377,1,0,-1.017556002072121,0.5402799810546408
ENSMUSG00000024906,Mus81,0.0961925938839214,-0.03913458259353941,0.844815318446725,0.09569908993217051,-0.04533296723613667,0.8536070374399083,0.12788000378376616,0.43770313191658694,0.10068522662327956,0.07452170628441977,-0.4234979196725819,0.21101154698537058,0.1042509485838325,0.10233490621917651,0.7038297540328627
ENSMUSG00000057280,Musk,0.00043191029967123144,-4.138579400869464,0.0000000000000000000000000000000000000009554884310010386,0.0003835634867020862,-4.104620983576777,0.00000000000000000000000000000013719699388445717,0.008064504743120388,0.8103326180236055,0.017514776199619723,0.0032998541528156356,-0.5907666949340813,0.22335213980173557,0.04801251416260241,4.983852192320688,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000008659330925679595
ENSMUSG00000001156,Mxd1,0.07993425617486861,-0.37213990349241266,0.02241235833443899,0.08288806947632082,-0.259397912520992,0.16313305706900683,0.1333843482909753,0.5753926069199036,0.024386620438773467,0.14863093079973758,0.7510595214355522,0.002819420088083182,0.09921467087446861,0.08839972385349304,0.7341186496085264
ENSMUSG00000037235,Mxd4,0.04090807552600378,-1.255226958518862,0.0000000000000028166997332261593,0.04012074070903821,-1.185941518083541,0.000000000003645427665611799,0.16513033521627463,1.3527140986609965,0.0000000023514870114049433,0.13845638049522271,1.024229474443878,0.000023924372023881424,0.21152366379328333,1.7374459134337994,0.0000000000005203616608574785
ENSMUSG00000019982,Myb,0.0012031786919412875,-3.174753013422949,0.000000000000000000000000000008038812693161538,0.004180842005052739,-1.0125027815883456,0.00010465166705001441,0.04057853973919307,3.562865627068418,0.0000000000000000000000000000000000000000922020891398597,0.0019249149224757874,-1.8841256376246722,0.00032940645596140955,0.014101577586218888,1.1288005282317881,0.0024215377552766516
ENSMUSG00000040463,Mybbp1a,0.18923841272738096,-0.14678654635597566,0.4005814476185521,0.19335435364652165,-0.0849775487293627,0.6930216343916314,0.22337398058325522,0.16840021845389552,0.5691340041407584,0.25752611784265356,0.3973966954489401,0.13973648117317178,0.2034656194583011,0.017939462375440307,0.9516735176405833
ENSMUSG00000017861,Mybl2,0.008175444958062595,0.3804558189435987,0.0677736319164828,0.0065972919712758826,-0.1368418461398333,0.6296509010637084,0.007680480707733704,0.15754368698085486,0.6861023202589597,0.005637250844393377,-0.3205505643209179,0.4868058892412481,0.0038611462438456483,-0.8628787743287454,0.07003295348889775
ENSMUSG00000002100,Mybpc3,0.0029925213620078175,1.2715592989965412,0.00000914514554464867,0.0017260356901593879,-0.2349936703200406,0.5355185366902847,0.0007680480707733704,-1.2231138650695375,0.05046362118161964,0.0005499756921359392,-1.6137278433773936,0.015594277331168511,0.0005036277709363889,-1.631087654990047,0.032543081038774985
ENSMUSG00000042451,Mybph,0.00027765662121722023,-1.5980110195067603,0.001496941042198506,0.0006520579273935466,0.03586023997305432,1,0.0008960560825689322,0.674787947311728,0.4892504458114632,0.000687469615169924,0.31227157517882986,0.8736885445497228,0.0023502629310364815,2.2477885644488733,0.00020865421687989367
ENSMUSG00000022346,Myc,0.021071052476817932,-0.7916863629111308,0.0000027692567134945642,0.030071377357443557,-0.009369014019943833,0.9994081973442028,0.07040440648755895,1.4478328833143674,0.0000000004318973812524457,0.019799124916893812,-0.6499263921087852,0.05868730928372735,0.040625973522202034,0.4729618835737357,0.11497863238980675
ENSMUSG00000033004,Mycbp2,0.48676290772947783,0.4706670641238029,0.002196155449839907,0.4253719067526136,0.09860177657681524,0.6200725087295255,0.25243179926084774,-0.7451689352897866,0.00991901348032572,0.3233857069759323,-0.3589630819259857,0.2510913910859533,0.19053917333760045,-1.1528873835341347,0.00046810403743474373
ENSMUSG00000028654,Mycl,0.04423995498061042,0.3592159837311968,0.03227769460633218,0.025161764727656855,-0.835611380415803,0.0000033800758800397875,0.06784424625164771,0.9459962845912222,0.00010146800228265498,0.041798152602331384,0.1365768349247869,0.6206143072786022,0.0226632496921375,-0.8004578804051858,0.033932020496411544
ENSMUSG00000037169,Mycn,0.04834310282748712,0.2256839731004927,0.19576910626636918,0.056498901591217295,0.5649075603348956,0.0008768400472843006,0.028161762595023582,-0.7002480644230467,0.028695339008552898,0.015536813302840284,-1.5874298466214363,0.0000020607518210416,0.02383838115765574,-0.9340727338065724,0.010939018945362962
ENSMUSG00000032508,Myd88,0.01829448626464573,-1.3055328357804843,0.00000000000001994984715589676,0.015419252165423865,-1.4925187323817353,0.0000000000000011771457413903551,0.07910895128965716,1.4298021227893138,0.0000000008541025446608457,0.04468552498604506,0.430979293704274,0.11667753440213331,0.1322862278326248,2.32908458960927,0.000000000000000000000032346677825555845
ENSMUSG00000000435,Myf5,0.0008638205993424629,-0.09437959695892673,0.8686549901743521,0.000997265065425424,0.23615889045888494,0.6696311883402812,0.001408088129751179,0.8291160937030213,0.21990964957587358,0.000687469615169924,-0.19022876535035316,0.7815319043637567,0.0003357518472909259,-0.938484431080921,0.2990134841060411
ENSMUSG00000035923,Myf6,0.0005244625067436381,-0.1485634894420862,0.8326500373710446,0.0006137015787233379,0.21643248561487383,0.8462792568543372,0.0003840240353866852,-0.22791485133335776,0.8767383462082693,0.000687469615169924,0.5396820712819022,0.7115882495456566,0.0006715036945818518,0.5559108598112061,0.6994963592874781
ENSMUSG00000056328,Myh1,0.002529760326645784,0.9145319355900998,0.0024056507021125817,0.0012657595061168845,-0.6968558811917944,0.049486494065594105,0.0012800801179556173,-0.42968131924430075,0.5134463598577315,0.0005499756921359392,-1.5155474494384897,0.022986155319026275,0.0026860147783274073,0.6913952159244889,0.24810326240006222
ENSMUSG00000020900,Myh10,0.8490430969465685,0.315034728020162,0.04632793643614922,1.026684384855474,0.7378874022543324,0.0000020337600232897135,0.2784174256553468,-1.5254866811177448,0.0000001849091496621117,0.16911752533180133,-2.2569300490651125,0.000000000001226374411633289,0.33273008066530757,-1.2363645204066516,0.00017411978676800592
ENSMUSG00000018830,Myh11,0.0030850735690802246,-5.229870760570121,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009936343531150331,0.004794543583776077,-4.407872692306256,0.0000000000000000000000000000000000000000000000000000000000000000000000003168375764112777,0.017281081592400833,-2.132566974745876,0.000000010367728863848341,0.005224769075291423,-3.8460468066154982,0.000000000000000007775714080870859,0.874633562192862,7.333399790911807,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000814946260996045
ENSMUSG00000033196,Myh2,0.005985042724015635,1.6076640068847539,0.000000000004179023061151195,0.0024548063148933518,-0.7426718469187961,0.006581636284946702,0.0017921121651378643,-0.9875166419425927,0.04777241076959383,0.0010999513842718785,-1.641924735208045,0.0024110520409474897,0.0010072555418727779,-1.7007712104607187,0.004921322456801077
ENSMUSG00000020908,Myh3,0.005460580217271998,2.84530093376726,0.0000000000000000000000005668129496506029,0.0006904142760637552,-2.323542560332971,0.000000000010104838890723712,0.0005120320471822469,-2.1870811338247798,0.0005449337519091805,0.0010999513842718785,-1.1972835228843035,0.034153528699775025,0.0008393796182273148,-1.4891770297173323,0.025864961135397144
ENSMUSG00000057003,Myh4,0.0012957308990136944,-0.6635993611343363,0.04092616511280995,0.0026849444069146034,1.0358602399730525,0.000731047962870271,0.001408088129751179,-0.23905540893855814,0.7233965552499195,0.0012374453073058633,-0.4101944492922609,0.5421877384801111,0.0013430073891637037,-0.2590572463562726,0.7639372783987736
ENSMUSG00000053093,Myh7,0.0009872235421056717,-0.4822025668561434,0.22499049679559555,0.0017643920388295965,0.8625286370874932,0.01769480299638326,0.00012800801179556172,-2.4163599407464673,0.006664623591106909,0.00041248176910195446,-1.2726909255423262,0.09137588099092842,0.0026860147783274073,1.338723597606018,0.01567025274151987
ENSMUSG00000055775,Myh8,0.001388283106086101,-0.7571245021150013,0.014497073511867069,0.0036438531236698186,1.6435428171942945,0.000000007467114467633144,0.0011520721061600557,-0.6988905222060584,0.2539293059785461,0.0009624574612378937,-0.9261331641462487,0.14615435682609654,0.00016787592364546296,-2.668320561189022,0.002199912442486392
ENSMUSG00000022443,Myh9,0.1471580092451267,-0.7766787404606486,0.0000006894740252745653,0.08891001621754357,-1.5918049835916794,0.000000000000000000011065047247692862,0.22798226900789545,0.1376115217271643,0.6501232137476858,0.1684300557166314,-0.3409680300545306,0.28309058299653206,1.1004266794960098,3.0035470365832273,0.00000000000000000000000000000000000000000000004977456428107318
